Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn,Lat,Long
<http://vocab.getty.edu/tgn/1048265>,Zandvoort,,,,,,,,,,52.366667,4.533333
<http://vocab.getty.edu/tgn/1047009>,Stintino,,,,,,,,,,40.937222,8.2275
<http://vocab.getty.edu/tgn/1064382>,Saxon,,,,"""axo""@fr",,,,,,46.149372,7.175137
<http://vocab.getty.edu/tgn/1064430>,Stalden,,"""talde""@de",,,,,,,,46.231215,7.866276
<http://vocab.getty.edu/tgn/1064341>,Rossa,,,"""oss""@it",,,,,,,46.373024,9.126146
<http://vocab.getty.edu/tgn/1064333>,Rolle,,,,,,,,,,46.459336,6.33856
<http://vocab.getty.edu/tgn/1064376>,Santa Maria,,,,,,,,,,46.263533,9.144838
<http://vocab.getty.edu/tgn/1064176>,Lavin,,,,,,,,,,46.767354,10.110669
<http://vocab.getty.edu/tgn/1064050>,Fiesch,,"""iesc""@de",,,,,,,,46.402894,8.133964
<http://vocab.getty.edu/tgn/1048190>,Vlaardingen,,,,,,,,,,51.916667,4.35
<http://vocab.getty.edu/tgn/1064189>,Haudères,,,,,,,,,,46.085511,7.508371
<http://vocab.getty.edu/tgn/1064256>,Nendaz,,,,,,,,,,46.2,7.3167
<http://vocab.getty.edu/tgn/1041673>,Warendorf,,,,,,,,,,51.95,7.983333
<http://vocab.getty.edu/tgn/1064302>,Pontresina,,,"""ontresin""@it",,,,,,,46.494546,9.90077
<http://vocab.getty.edu/tgn/1064082>,Gletsch,,,,,,,,,,46.562544,8.361701
<http://vocab.getty.edu/tgn/1051098>,Tain,"""ai""@en",,,,,,,,,57.8,-4.066667
<http://vocab.getty.edu/tgn/1050702>,Glenelg,"""lenel""@en",,,,,,,,,57.216667,-5.633333
<http://vocab.getty.edu/tgn/1064304>,Poschiavo,,,"""oschiav""@it",,,,,,,46.32441,10.058233
<http://vocab.getty.edu/tgn/1064317>,Raron,,"""aro""@de",,,,,,,,46.306429,7.800647
<http://vocab.getty.edu/tgn/1064350>,Saas-Almagel,,,,,,,,,,46.094803,7.95737
<http://vocab.getty.edu/tgn/1064401>,Seewis im Prätigau,,,,,,,,,,46.990232,9.637747
<http://vocab.getty.edu/tgn/1043011>,Skibbereen,,,,,,,,,,51.55,-9.266667
<http://vocab.getty.edu/tgn/1064413>,Silvaplana,,,,,,,,,,46.458776,9.794751
<http://vocab.getty.edu/tgn/1064169>,Lenz,,,,,,,,,,46.684126,9.562699
<http://vocab.getty.edu/tgn/1041718>,Weinsberg,,,,,,,,,,49.150278,9.288333
<http://vocab.getty.edu/tgn/1064289>,Palézieux,,,,,,,,,,46.545433,6.832504
<http://vocab.getty.edu/tgn/1042825>,Gortahork,,,,,,,,,,55.116667,-8.133333
<http://vocab.getty.edu/tgn/1047926>,Lunteren,,,,,,,,,,52.083333,5.616667
<http://vocab.getty.edu/tgn/1064046>,Evolène,,,,"""volèn""@fr",,,,,,46.114215,7.494073
<http://vocab.getty.edu/tgn/1064365>,Salavaux,,,,,,,,,,46.9167,7.0333
<http://vocab.getty.edu/tgn/1064366>,Samedan,,,,,,,,,,46.533987,9.872763
<http://vocab.getty.edu/tgn/1064351>,Saas Fee,,"""aas Fe""@de",,,,,,,,46.109512,7.92805
<http://vocab.getty.edu/tgn/1064315>,Ramosch,,,,,,,,,,46.85,10.3833
<http://vocab.getty.edu/tgn/1064319>,Reichenau,,,,,,,,,,46.82704,9.4076
<http://vocab.getty.edu/tgn/1064308>,Prilly,,,,,,,,,,46.522445,6.622151
<http://vocab.getty.edu/tgn/1064381>,Savognin,,,,,,,,,,46.596355,9.59825
<http://vocab.getty.edu/tgn/1064352>,Saas Grund,,"""aas Grun""@de",,,,,,,,46.127038,7.936389
<http://vocab.getty.edu/tgn/1064419>,Soazza,,,"""oazz""@it",,,,,,,46.366375,9.221991
<http://vocab.getty.edu/tgn/1050902>,Mallaig,"""allai""@en",,,,,,,,,57,-5.833333
<http://vocab.getty.edu/tgn/1064307>,Preda,,,,,,,,,,46.590141,9.775384
<http://vocab.getty.edu/tgn/1064239>,Montana,,,,"""ontan""@fr",,,,,,46.313377,7.48839
<http://vocab.getty.edu/tgn/1064044>,Euseigne,,,,"""useign""@fr",,,,,,46.172121,7.423084
<http://vocab.getty.edu/tgn/1064300>,Platta,,,,,,,,,,46.658276,8.855066
<http://vocab.getty.edu/tgn/1064196>,Leysin,,,,"""eysi""@fr",,,,,,46.344854,7.014035
<http://vocab.getty.edu/tgn/1064421>,Somvix,,,,,,,,,,46.733333,8.95
<http://vocab.getty.edu/tgn/1064202>,Lucens,,,,,,,,,,46.708465,6.8396
<http://vocab.getty.edu/tgn/1042197>,Psikhikón,,,,,,,,,"""sikhikó""@el-latn",38.016667,23.766667
<http://vocab.getty.edu/tgn/1064405>,Sertig-Dörfli,,,,,,,,,,46.7333,9.8667
<http://vocab.getty.edu/tgn/1041894>,Wyk,,,,,,,,,,54.7,8.566667
<http://vocab.getty.edu/tgn/1064370>,San Gion,,,,,,,,,,46.6333,8.8333
<http://vocab.getty.edu/tgn/1064222>,Maloja,,,"""aloj""@it",,,,,,,46.403932,9.69492
<http://vocab.getty.edu/tgn/1064280>,Ollon,,,,"""llo""@fr",,,,,,46.294595,6.992601
<http://vocab.getty.edu/tgn/1064427>,Splügen,,,,,,,,,,46.553103,9.323105
<http://vocab.getty.edu/tgn/1064195>,Leukerbad,,"""eukerba""@de",,,,,,,,46.379159,7.627908
<http://vocab.getty.edu/tgn/1064049>,Ferret,,,,"""erre""@fr",,,,,,45.916092,7.105737
<http://vocab.getty.edu/tgn/1043005>,Shannon,,,,,,,,,,52.703889,-8.864167
<http://vocab.getty.edu/tgn/1064316>,Randa,,"""and""@de",,,,,,,,46.098844,7.782281
<http://vocab.getty.edu/tgn/1064151>,L'Isle,,,,,,,,,,46.61909,6.411528
<http://vocab.getty.edu/tgn/1064358>,Saint-Gingolph,,,,,,,,,,46.392954,6.803223
<http://vocab.getty.edu/tgn/1047998>,Nunspeet,,,,,,,,,,52.383333,5.8
<http://vocab.getty.edu/tgn/1064221>,Maienfeld,,,,,,,,,,47.007032,9.530441
<http://vocab.getty.edu/tgn/1064357>,Saint-Cergue,,,,,,,,,,46.4459,6.157365
<http://vocab.getty.edu/tgn/1064179>,Le Châtelard,,,,,,,,,,46.44527,6.89908
<http://vocab.getty.edu/tgn/1041830>,Willich,,,,,,,,,,51.266667,6.55
<http://vocab.getty.edu/tgn/1049976>,Vila Nova de Gaia,,,,,,,,,,41.133,-8.617
<http://vocab.getty.edu/tgn/1064346>,Scanfs,,,,,,,,,,46.611792,9.983539
<http://vocab.getty.edu/tgn/1064397>,Sedrun,,,,,,,,,,46.681556,8.778587
<http://vocab.getty.edu/tgn/1064187>,Lenzerheide,,,,,,,,,,46.75,9.55
<http://vocab.getty.edu/tgn/1064087>,Grächen,,"""räche""@de",,,,,,,,46.195288,7.837452
<http://vocab.getty.edu/tgn/1064368>,San Bernardino,,,"""an Bernardin""@it",,,,,,,46.462106,9.191067
<http://vocab.getty.edu/tgn/1064285>,Oron-la-ville,,,,,,,,,,46.571806,6.827302
<http://vocab.getty.edu/tgn/1064424>,Sottens,,,,,,,,,,46.655214,6.741967
<http://vocab.getty.edu/tgn/1064371>,Sankt Antönien,,,,,,,,,,46.969883,9.813153
<http://vocab.getty.edu/tgn/1064364>,Sainte-Croix,,,,,,,,,,46.822691,6.501554
<http://vocab.getty.edu/tgn/1064045>,Evionnaz,,,,"""vionna""@fr",,,,,,46.171297,7.024212
<http://vocab.getty.edu/tgn/1064367>,Samnaun,,,,,,,,,,46.94279,10.359798
<http://vocab.getty.edu/tgn/1064360>,Saint-Luc,,,,"""aint-Lu""@fr",,,,,,46.221494,7.596189
<http://vocab.getty.edu/tgn/1041824>,Wildberg,,,,,,,,,,48.633333,8.75
<http://vocab.getty.edu/tgn/1064337>,Rona,,,,,,,,,,46.5667,9.6333
<http://vocab.getty.edu/tgn/1064330>,Riederalp,,"""iederal""@de",,,,,,,,46.379361,8.036294
<http://vocab.getty.edu/tgn/1064226>,Martinsbruck,,,,,,,,,,46.884164,10.462687
<http://vocab.getty.edu/tgn/1002246>,Cayuga,,,,,,,,,,42.9667,-76.5833
<http://vocab.getty.edu/tgn/1001708>,Región Metropolitana,,,,,,,,,,-33.5,-70.5
<http://vocab.getty.edu/tgn/1001488>,Pinar del Río,,,,,,,,,,22.416,-83.833
<http://vocab.getty.edu/tgn/1002092>,Maʻān,,,,,,,,,,30.3333,36.583
<http://vocab.getty.edu/tgn/1001119>,Azuay,,,,,,,,,,-3.083,-79.333
<http://vocab.getty.edu/tgn/1001331>,Kābul,,,,,,,,,,34.5,69.416667
<http://vocab.getty.edu/tgn/1001490>,Punjab,"""unja""@en",,,,,,,,,30.860168,72.319759
<http://vocab.getty.edu/tgn/1001697>,Lindi,,,,,,,,,,-9.5,38.5
<http://vocab.getty.edu/tgn/1001882>,Karnātaka,,,,,,,,,,13.5,76
<http://vocab.getty.edu/tgn/1001363>,Konya,,,,,,,,,,38.166667,32.5
<http://vocab.getty.edu/tgn/1001053>,İzmir,,,,,,,,,,38.25,27.5
<http://vocab.getty.edu/tgn/1001169>,Córdoba,,,,,,,,,,-32,-64
<http://vocab.getty.edu/tgn/1002284>,Clinton,,,,,,,,,,44.7333,-73.6833
<http://vocab.getty.edu/tgn/1001705>,Maule,,,,,,,,,,-35.5,-71.5
<http://vocab.getty.edu/tgn/1001148>,Beyrouth,,,,,,,,,,33.883333,35.5
<http://vocab.getty.edu/tgn/1001032>,Tōkyō,,,,,,,,,,35.713787,139.439048
<http://vocab.getty.edu/tgn/1001321>,Jawa Barat,,,,,,,,,,-6.75,107.5
<http://vocab.getty.edu/tgn/1002076>,Dimashq,,,,,,,,,,33.516,36.283
<http://vocab.getty.edu/tgn/1002253>,Champaign,,,,,,,,,,40.1333,-88.2
<http://vocab.getty.edu/tgn/1001921>,Oyo,"""y""@en",,,,,,,,,8,4
<http://vocab.getty.edu/tgn/1001869>,Gujarāt,,,,,,,,,,23,72
<http://vocab.getty.edu/tgn/1001130>,Baghdād,,,,,,,,,,33.133,44.25
<http://vocab.getty.edu/tgn/1002186>,Bond,,,,,,,,,,38.8833,-89.4333
<http://vocab.getty.edu/tgn/1002309>,Cumberland,,,,,,,,,,39.35,-75.0833
<http://vocab.getty.edu/tgn/1001120>,Bābil,,,,,,,,,,32.6667,44.5833
<http://vocab.getty.edu/tgn/1001892>,Mérida,,,,,,,,,,8.5,-71.1667
<http://vocab.getty.edu/tgn/1001228>,Eşfahān,,,,,,,,,,33,52.166667
<http://vocab.getty.edu/tgn/1001977>,West Bengal,,,,,,,,,,23,87.8333
<http://vocab.getty.edu/tgn/1002178>,Bergen,,,,,,,,,,40.9333,-74.05
<http://vocab.getty.edu/tgn/1002157>,Atlantic,,,,,,,,,,39.4667,-74.6667
<http://vocab.getty.edu/tgn/1002085>,Irbid,,,,,,,,,,32.5,35.833
<http://vocab.getty.edu/tgn/1001893>,México,,,,,,,,,,19.333333,-99.5
<http://vocab.getty.edu/tgn/1001102>,Antalya,,,,,,,,,,37,31
<http://vocab.getty.edu/tgn/1001123>,Būr Sa'īd,"""ort Sai""@en",,,,,,,,,31.1,32.3
<http://vocab.getty.edu/tgn/1001942>,Rio de Janeiro,,,,,,,,,,-22,-42.5
<http://vocab.getty.edu/tgn/1001441>,Nīnawá,,,,,,,,,,36.1667,42.5833
<http://vocab.getty.edu/tgn/1001941>,Rio Grande do Sul,,,,,,,,,,-30,-54
<http://vocab.getty.edu/tgn/1001487>,Pichincha,,,,,,,,,,-0.083,-78.5
<http://vocab.getty.edu/tgn/1002213>,Bucks,,,,,,,,,,40.5,-75.3667
<http://vocab.getty.edu/tgn/1001711>,Morogoro,,,,,,,,,,-8,37
<http://vocab.getty.edu/tgn/1001365>,Krung Thep,,,,,,,,,,13.78,100.621
<http://vocab.getty.edu/tgn/1001110>,As Suways,"""ue""@en",,,,,,,,,29.7,32.3
<http://vocab.getty.edu/tgn/1001137>,Bali,,,,,,,,,,-8.5,115
<http://vocab.getty.edu/tgn/1001117>,Aydın,,,,,,,,,,37.75,28
<http://vocab.getty.edu/tgn/1001895>,Mahārāshtra,,,,,,,,,,19.5,75
<http://vocab.getty.edu/tgn/1001438>,Muğla,,,,,,,,,,37.166667,28.5
<http://vocab.getty.edu/tgn/1001972>,Trujillo,,,,,,,,,,9.4167,-70.5
<http://vocab.getty.edu/tgn/1001037>,Toyama,,,,,,,,,,36.639261,137.265129
<http://vocab.getty.edu/tgn/1001083>,Al Jīzah,"""iz""@en",,,,,,,,,30,30.85
<http://vocab.getty.edu/tgn/1001160>,Buenos Aires,,,,,,,,,,-36,-60
<http://vocab.getty.edu/tgn/1001579>,Tucumán,,,,,,,,,,-27,-65.5
<http://vocab.getty.edu/tgn/1001945>,São Paulo,,,,,,,,,,-22,-49
<http://vocab.getty.edu/tgn/1002182>,Berrien,,,,,,,,,,41.95,-86.4167
<http://vocab.getty.edu/tgn/1002165>,Barnstable,,,,,,,,,,41.6667,-70.25
<http://vocab.getty.edu/tgn/1002176>,Bennington,,,,,,,,,,43.0333,-73.1
<http://vocab.getty.edu/tgn/1002273>,Clark,,,,,,,,,,38.4833,-85.75
<http://vocab.getty.edu/tgn/1001768>,Valparaíso,,,,,,,,,,-32.75,-71.3333
<http://vocab.getty.edu/tgn/1001914>,Nueva Esparta,,,,,,,,,,11,-64
<http://vocab.getty.edu/tgn/1001185>,Cebu,,,,,,,,,,10.321,123.754
<http://vocab.getty.edu/tgn/1001831>,Aragua,,,,,,,,,,10,-67.1667
<http://vocab.getty.edu/tgn/1001086>,Al Kharţoum,,,,,,,,,,15.8,33
<http://vocab.getty.edu/tgn/1001318>,Jakarta,,,,,,,,,,-6.218,106.858
<http://vocab.getty.edu/tgn/1001660>,Dar es Salaam,,,,,,,,,,-6.75,39.25
<http://vocab.getty.edu/tgn/1002138>,Alameda,,,,,,,,,,37.6,-121.8833
<http://vocab.getty.edu/tgn/1001525>,Santiago de Cuba,,,,,,,,,,20.25,-76
<http://vocab.getty.edu/tgn/1001394>,Littoral,,,,,,,,,,4,10
<http://vocab.getty.edu/tgn/1001376>,La Rioja,,,,,,,,,,-30,-67.5
<http://vocab.getty.edu/tgn/1002201>,Bristol,,,,,,,,,,41.8333,-71.1667
<http://vocab.getty.edu/tgn/1001206>,La Habana,,,,,,,,,,23.083,-82.3
<http://vocab.getty.edu/tgn/1001079>,Al Iskandarīyah,,,,,,,,,,31,29.75
<http://vocab.getty.edu/tgn/1001322>,Jawa Tengah,,,,,,,,,,-7.5,110
<http://vocab.getty.edu/tgn/1001887>,Kuala Lumpur,,,,,,,,,,3.116667,101.683333
<http://vocab.getty.edu/tgn/1001068>,Al Anbār,,,,,,,,,,33,41.75
<http://vocab.getty.edu/tgn/1001880>,Kano,"""an""@en",,,,,,,,,11.5,8.5
<http://vocab.getty.edu/tgn/1002185>,Blair,,,,,,,,,,40.6167,-78.3667
<http://vocab.getty.edu/tgn/1001403>,Māzandarān,,,,,,,,,,36.416,52.333
<http://vocab.getty.edu/tgn/1002087>,Jendouba,,,,,,,,,,36.666,8.75
<http://vocab.getty.edu/tgn/1002216>,Butler,,,,,,,,,,39.45,-84.5667
<http://vocab.getty.edu/tgn/1001841>,Benue,,,,,,,,,,7.333333,8.75
<http://vocab.getty.edu/tgn/1002137>,Adams,,,,,,,,,,39.75,-77.3667
<http://vocab.getty.edu/tgn/1001427>,Mendoza,,,,,,,,,,-34.5,-68.5
<http://vocab.getty.edu/tgn/1001091>,Al Qāhirah,"""air""@en",,,,,,,,,30.05,31.65
<http://vocab.getty.edu/tgn/1001290>,Heilongjiang,,,,,,,,,,47.75,128
<http://vocab.getty.edu/tgn/1001713>,Mtwara,,,,,,,,,,-10.666667,39
<http://vocab.getty.edu/tgn/1001847>,Carabobo,,,,,,,,,,10.1667,-68.0833
<http://vocab.getty.edu/tgn/1001989>,Australian Capital Territory,,,,,,,,,,-35.5,149
<http://vocab.getty.edu/tgn/1001099>,An Najaf,,,,,,,,,,31.25,43.833
<http://vocab.getty.edu/tgn/1002139>,Albany,,,,,,,,,,42.6,-73.9667
<http://vocab.getty.edu/tgn/1002167>,Bartholomew,,,,,,,,,,39.2,-85.9167
<http://vocab.getty.edu/tgn/1001902>,Miranda,,,,,,,,,,10.25,-66.4167
<http://vocab.getty.edu/tgn/1001546>,Sud-Ouest,,,,,,,,,,5.416667,9.333333
<http://vocab.getty.edu/tgn/1001658>,Dakar,,,,,,,,,,14.75,-17.3333
<http://vocab.getty.edu/tgn/1001461>,Northern,,,,,,,,,,-9.75,30.75
<http://vocab.getty.edu/tgn/1001826>,Amazonas,,,,,,,,,,-5,-63
<http://vocab.getty.edu/tgn/1001352>,Kermān,,,,,,,,,,29.75,57.25
<http://vocab.getty.edu/tgn/1001101>,Ankara,,,,,,,,,,39.750326,32.50094
<http://vocab.getty.edu/tgn/1002298>,Contra Costa,,,,,,,,,,37.9333,-121.9333
<http://vocab.getty.edu/tgn/1001207>,Coclé,,,,,,,,,,8.566,-80.416
<http://vocab.getty.edu/tgn/1002206>,Broome,,,,,,,,,,42.25,-75.8333
<http://vocab.getty.edu/tgn/7005293>,Frankfurt am Main,,"""rankfurt am Mai""@de",,,,,,,,50.116667,8.683333
<http://vocab.getty.edu/tgn/7005183>,Öhringen,,,,,,,,,,49.201667,9.503889
<http://vocab.getty.edu/tgn/7005101>,Paderborn,,"""aderbor""@de",,,,,,,,51.716667,8.766667
<http://vocab.getty.edu/tgn/7004945>,Bottrop,,,,,,,,,,51.516667,6.916667
<http://vocab.getty.edu/tgn/7004462>,Brandenburg,,"""randenbur""@de",,,,,,,,52.416667,12.55
<http://vocab.getty.edu/tgn/7004613>,Eichstätt,,"""ichstät""@de",,,,,,,,48.883333,11.183333
<http://vocab.getty.edu/tgn/7004905>,Essen,,"""sse""@de",,,,,,,,51.45,6.95
<http://vocab.getty.edu/tgn/7004907>,Werden,,,,,,,,,,51.383333,7
<http://vocab.getty.edu/tgn/7005105>,Soest,,"""oes""@de",,,,,,,,51.583333,8.116667
<http://vocab.getty.edu/tgn/7004980>,Xanten,,,,,,,,,,50.2333,6.45
<http://vocab.getty.edu/tgn/7004635>,Puchheim,,,,,,,,,,48.15,11.35
<http://vocab.getty.edu/tgn/7004756>,Ōsaka,,,,,,,,,,34.6667,135.5
<http://vocab.getty.edu/tgn/7004978>,Neuss,,,,,,,,,,51.2,6.6833
<http://vocab.getty.edu/tgn/7005463>,San Salvador,,,,,,,,,,13.7833,-89.1833
<http://vocab.getty.edu/tgn/7005187>,Ulm,,"""l""@de",,,,,,,,48.4,10
<http://vocab.getty.edu/tgn/7005388>,República Dominicana,"""ominican Republi""@en",,,"""épublique dominicain""@fr",,,"""оминиканская Республик""@ru","""epública Dominican""@es",,19,-70.6667
<http://vocab.getty.edu/tgn/7004710>,Schäftlarn,,,,,,,,,,47.983333,11.466667
<http://vocab.getty.edu/tgn/7004598>,Kumamoto,,,,,,,,,,32.8333,130.7
<http://vocab.getty.edu/tgn/7004560>,Kōbe,"""ob""@en",,,,,,,,,34.6667,135.2
<http://vocab.getty.edu/tgn/7005083>,Recklinghausen,,,,,,,,,,51.616667,7.2
<http://vocab.getty.edu/tgn/7004692>,Schliersee,,,,,,,,,,47.733333,11.866667
<http://vocab.getty.edu/tgn/7005443>,Recife,,,,,,,,,,-8.1,-34.8833
<http://vocab.getty.edu/tgn/7005080>,Gelsenkirchen,,,,,,,,,,51.516667,7.05
<http://vocab.getty.edu/tgn/7005072>,Cartagena,,,,,,,,,,10.4,-75.55
<http://vocab.getty.edu/tgn/7004624>,Cuba,"""ub""@en","""ub""@de",,"""ub""@fr",,,"""уб""@ru","""ub""@es",,21.5,-80
<http://vocab.getty.edu/tgn/7004860>,Toyama,,,,,,,,,,36.7,137.2333
<http://vocab.getty.edu/tgn/7004454>,Saarbrücken,,,,,,,,,,49.233333,7
<http://vocab.getty.edu/tgn/7004599>,Kurashiki,,,,,,,,,,34.6,133.7167
<http://vocab.getty.edu/tgn/7004982>,Dortmund,,"""ortmun""@de",,,,,,,,51.516667,7.45
<http://vocab.getty.edu/tgn/7004472>,Tōkyō,"""oky""@en",,,,,,,,,35.75,139.5
<http://vocab.getty.edu/tgn/7004805>,Sapporo,,,,,,,,,,43.0833,141.35
<http://vocab.getty.edu/tgn/7004611>,Beilngries,,,,,,,,,,49.035278,11.473333
<http://vocab.getty.edu/tgn/7005022>,Caracas,,,,,,,,,,10.5,-66.9167
<http://vocab.getty.edu/tgn/7004671>,Bad Reichenhall,,,,,,,,,,47.733333,12.883333
<http://vocab.getty.edu/tgn/7004704>,Murnau,,,,,,,,,,47.683333,11.2
<http://vocab.getty.edu/tgn/7005042>,Spoleto,,,,,,,,,,42.733333,12.733333
<http://vocab.getty.edu/tgn/7004455>,Dresden,,,,,,,,,,51.05,13.75
<http://vocab.getty.edu/tgn/7004690>,Rosenheim,,"""osenhei""@de",,,,,,,,47.85,12.133333
<http://vocab.getty.edu/tgn/7004940>,Solingen,"""olinge""@en",,,,,,,,,51.183333,7.083333
<http://vocab.getty.edu/tgn/7005294>,Fulda,,,,,,,,,,50.55,9.666667
<http://vocab.getty.edu/tgn/7004499>,Hiroshima,,,,,,,,,,34.3833,132.45
<http://vocab.getty.edu/tgn/7004717>,Rostock,,"""ostoc""@de",,,,,,,,54.083333,12.133333
<http://vocab.getty.edu/tgn/7005232>,Guangdong,"""anto""@en",,,,,,,,,23.5,113.25
<http://vocab.getty.edu/tgn/7005252>,Osnabrück,,"""snabrüc""@de",,,,,,,,52.266667,8.05
<http://vocab.getty.edu/tgn/7005139>,Udine,,,,,,,,,,46.061944,13.242222
<http://vocab.getty.edu/tgn/7005300>,Emden,,"""mde""@de",,,,,,,,53.366667,7.216667
<http://vocab.getty.edu/tgn/7005177>,Heidelberg,"""eidelber""@en","""eidelber""@de",,,,,,,,49.416667,8.7
<http://vocab.getty.edu/tgn/7005081>,Herten,,,,,,,,,,51.6,7.133333
<http://vocab.getty.edu/tgn/7004904>,Bochum,,,,,,,,,,51.483333,7.216667
<http://vocab.getty.edu/tgn/7005442>,Pôrto Alegre,,,,,,,,,,-30.05,-51.1667
<http://vocab.getty.edu/tgn/7005317>,Celle,,"""ell""@de",,,,,,,,52.616667,10.083333
<http://vocab.getty.edu/tgn/7004725>,Greifswald,,"""reifswal""@de",,,,,,,,54.1,13.383333
<http://vocab.getty.edu/tgn/7005175>,Donaueschingen,,,,,,,,,,47.95,8.5
<http://vocab.getty.edu/tgn/7005184>,Ravensburg,,"""avensbur""@de",,,,,,,,47.783333,9.616667
<http://vocab.getty.edu/tgn/7004975>,Mönchengladbach,"""önchengladbac""@en",,,,,,,,,51.2,6.433333
<http://vocab.getty.edu/tgn/7005246>,Göttingen,,"""öttinge""@de",,,,,,,,51.533333,9.933333
<http://vocab.getty.edu/tgn/7005249>,Königslutter,,,,,,,,,,52.25,10.816667
<http://vocab.getty.edu/tgn/7004601>,Kurume,,,,,,,,,,33.3333,130.4833
<http://vocab.getty.edu/tgn/7004702>,Mittenwald,,,,,,,,,,47.433333,11.25
<http://vocab.getty.edu/tgn/7004701>,Garmisch-Partenkirchen,,"""armisch-Partenkirche""@de",,,,,,,,47.5,11.1
<http://vocab.getty.edu/tgn/7004643>,Puerto Rico,"""uerto Ric""@en",,,,,,,,,18.2333,-66.55
<http://vocab.getty.edu/tgn/7004456>,Magdeburg,,,,,,,,,,52.166667,11.666667
<http://vocab.getty.edu/tgn/7005188>,Rothenburg ober der Tauber,,,,,,,,,,49.383333,10.183333
<http://vocab.getty.edu/tgn/7005248>,Hildesheim,,"""ildeshei""@de",,,,,,,,52.15,9.966667
<http://vocab.getty.edu/tgn/7004694>,Bad Tölz,,,,,,,,,,47.766667,11.566667
<http://vocab.getty.edu/tgn/7004718>,Stralsund,,,,,,,,,,54.3,13.1
<http://vocab.getty.edu/tgn/7004723>,Ticino,,,"""icin""@it",,,,,,,46.284545,8.790648
<http://vocab.getty.edu/tgn/7005070>,Bogotá,,,,,,,,,,4.6333,-74.0833
<http://vocab.getty.edu/tgn/7004714>,Quito,,,,,,,,,,-0.187,-78.493
<http://vocab.getty.edu/tgn/7004459>,Ansbach,,,,,,,,,,49.3,10.583333
<http://vocab.getty.edu/tgn/7004923>,Duisburg,,"""uisbur""@de",,,,,,,,51.433333,6.75
<http://vocab.getty.edu/tgn/7005253>,Wolfenbüttel,,"""olfenbütte""@de",,,,,,,,52.166667,10.55
<http://vocab.getty.edu/tgn/7005179>,Mannheim,"""annhei""@en","""annhei""@de",,,,,,,,49.488333,8.464722
<http://vocab.getty.edu/tgn/7004798>,Ludwigslust,,,,,,,,,,53.316667,11.5
<http://vocab.getty.edu/tgn/7004633>,Fürstenfeldbruck,,,,,,,,,,48.183333,11.25
<http://vocab.getty.edu/tgn/7004612>,Denkendorf,,,,,,,,,,48.933333,11.45
<http://vocab.getty.edu/tgn/7004542>,Hong Kong,"""ong Kon""@en",,,,,,,,,22.25,114.1667
<http://vocab.getty.edu/tgn/7005309>,Buxtehude,,,,,,,,,,53.45,9.7
<http://vocab.getty.edu/tgn/7005087>,Valparaíso,,,,,,,,,,-33.047778,-71.601111
<http://vocab.getty.edu/tgn/7005305>,Cuxhaven,,"""uxhave""@de",,,,,,,,53.883333,8.7
<http://vocab.getty.edu/tgn/7005440>,Petrópolis,,,,,,,,,,-22.5,-43.1
<http://vocab.getty.edu/tgn/7005082>,Marl,,,,,,,,,,51.65,7.083333
<http://vocab.getty.edu/tgn/7004740>,Niigata,,,,,,,,,,37.9667,139.0333
<http://vocab.getty.edu/tgn/7004909>,Mülheim an der Ruhr,"""ülheim an der Ruh""@en",,,,,,,,,51.433333,6.883333
<http://vocab.getty.edu/tgn/7004463>,Potsdam,,"""otsda""@de",,,,,,,,52.4,13.066667
<http://vocab.getty.edu/tgn/7005168>,Wesel,"""ese""@en",,,,,,,,,51.666667,6.616667
<http://vocab.getty.edu/tgn/7004457>,Kiel,,,,,,,,,,54.333333,10.133333
<http://vocab.getty.edu/tgn/7005180>,Maulbronn,,,,,,,,,,49.000833,8.807778
<http://vocab.getty.edu/tgn/7004943>,Wuppertal,"""upperta""@en",,,,,,,,,51.266667,7.183333
<http://vocab.getty.edu/tgn/7005090>,Bonn,"""on""@en",,,,,,,,,50.733333,7.1
<http://vocab.getty.edu/tgn/7005163>,Emmerich,,,,,,,,,,51.833333,6.25
<http://vocab.getty.edu/tgn/7004676>,Traunstein,,,,,,,,,,47.883333,12.65
<http://vocab.getty.edu/tgn/7005441>,El Salvador,"""l Salvado""@en",,,"""l Salvado""@fr",,,"""альвадо""@ru","""l Salvado""@es",,13.8333,-88.9167
<http://vocab.getty.edu/tgn/7004603>,Kyōto,"""yot""@en",,,,,,,,,35,135.75
<http://vocab.getty.edu/tgn/7005174>,Konstanz,"""onstan""@en","""onstan""@de",,"""onstanc""@fr",,,,,,47.666667,9.183333
<http://vocab.getty.edu/tgn/7004985>,Bad Oeynhausen,,,,,,,,,,52.2,8.8
<http://vocab.getty.edu/tgn/7005299>,Wilhelmshaven,,"""ilhelmshave""@de",,,,,,,,53.516667,8.133333
<http://vocab.getty.edu/tgn/7005437>,Pernambuco,,,,,,,,,,-8,-37
<http://vocab.getty.edu/tgn/1002828>,Riverside,,,,,,,,,,33.7333,-116.05
<http://vocab.getty.edu/tgn/1002866>,Sangamon,,,,,,,,,,39.7667,-89.65
<http://vocab.getty.edu/tgn/1003262>,Stuttgart,,,,,,,,,,48.6667,9.3333
<http://vocab.getty.edu/tgn/1003030>,Winnebago,,,,,,,,,,42.35,-89.1833
