CONCEPT,LABEL,@EN,@DE,@IT,@FR,@HU,@CA,@RU,@ES,@el-latn
<http://vocab.getty.edu/tgn/7006242>,Barga,,,,,,,,,
<http://vocab.getty.edu/tgn/7006669>,Srbija,Serbia,,,Serbie,,,Сербия,,
<http://vocab.getty.edu/tgn/7006928>,Soest,,,,,,,,,
<http://vocab.getty.edu/tgn/7006006>,Monza,,,,,,,,,
<http://vocab.getty.edu/tgn/7006842>,Eindhoven,,,,,,,,,
<http://vocab.getty.edu/tgn/7005880>,Mantova,,,,,,,,,
<http://vocab.getty.edu/tgn/7006796>,Tuscania,,,,,,,,,
<http://vocab.getty.edu/tgn/7006082>,Pisa,Pisa,,Pisa,,,,,,
<http://vocab.getty.edu/tgn/7006098>,Altena,,,,,,,,,
<http://vocab.getty.edu/tgn/7006255>,Esch-sur-Alzette,,,,,,,,,
<http://vocab.getty.edu/tgn/7006162>,Carmignano,,,,,,,,,
<http://vocab.getty.edu/tgn/7006521>,Vilnius,,,,,,,,,
<http://vocab.getty.edu/tgn/7005926>,Parabiago,,,,,,,,,
<http://vocab.getty.edu/tgn/7006660>,Ukraina,Ukraine,,,Ukraine,,,Ukrainskaya,Ucrania,
<http://vocab.getty.edu/tgn/7006927>,Zeist,,,,,,,,,
<http://vocab.getty.edu/tgn/7006926>,Utrecht,,,,,,,,,
<http://vocab.getty.edu/tgn/7006076>,Lucca,,,Lucca,,,,,,
<http://vocab.getty.edu/tgn/7006653>,Sakartvelo,Georgia,,,Géorgie,,,Грузия,Georgia,
<http://vocab.getty.edu/tgn/7006349>,Baranya,,,,,,,,,
<http://vocab.getty.edu/tgn/7006845>,Casamicciola Terme,,,,,,,,,
<http://vocab.getty.edu/tgn/7006753>,Veere,,,,,,,,,
<http://vocab.getty.edu/tgn/7006143>,Scandicci,,,,,,,,,
<http://vocab.getty.edu/tgn/7006712>,Fondi,,,Fondi,,,,,,
<http://vocab.getty.edu/tgn/7006809>,Leiden,Leyden,,,,,,,,
<http://vocab.getty.edu/tgn/7006037>,Chiavenna,,,,,,,,,
<http://vocab.getty.edu/tgn/7006702>,Sabaudia,,,,,,,,,
<http://vocab.getty.edu/tgn/7006705>,Latina,,,,,,,,,
<http://vocab.getty.edu/tgn/7006814>,Katwijk aan Zee,,,,,,,,,
<http://vocab.getty.edu/tgn/7005989>,Alfeld,,,,,,,,,
<http://vocab.getty.edu/tgn/7006951>,Noord-Holland,North Holland,,,,,,,,
<http://vocab.getty.edu/tgn/7006755>,Goes,,,,,,,,,
<http://vocab.getty.edu/tgn/7006413>,Bulgaria,Bulgaria,Bulgarien,,Bulgarie,,,Болгария,Bulgaria,
<http://vocab.getty.edu/tgn/7006876>,Arnhem,,Arnheim,,,,,,,
<http://vocab.getty.edu/tgn/7006646>,Azǝrbaycan,Azerbaijan,Aserbaidschan,,Azerbaïdjan,,,Azerbaydzhanskaya,Azerbaiyán,
<http://vocab.getty.edu/tgn/7006646>,Azǝrbaycan,Azerbaijan,Aserbaidschan,,Azerbaïdjan,,,Азербайджан,Azerbaiyán,
<http://vocab.getty.edu/tgn/7006350>,Győr-Moson-Sopron,,,,,,,,,
<http://vocab.getty.edu/tgn/7006366>,Polska,Poland,Polen,,Pologne,,,Польша,Polonia,
<http://vocab.getty.edu/tgn/7005959>,Andernach,,Andernach,,,,,,,
<http://vocab.getty.edu/tgn/7006860>,Heerlen,,,,,,,,,
<http://vocab.getty.edu/tgn/7006306>,Pescia,,,,,,,,,
<http://vocab.getty.edu/tgn/7006334>,San Gimignano,,,,,,,,,
<http://vocab.getty.edu/tgn/7006278>,Magyarország,Hungary,Ungarn,Ungheria,Hongrie,Magyarország,,Венгрия,Hungría,
<http://vocab.getty.edu/tgn/7006952>,Amsterdam,Amsterdam,,,,,,,,
<http://vocab.getty.edu/tgn/7006922>,Amersfoort,,,,,,,,,
<http://vocab.getty.edu/tgn/7006280>,Budapest,,,,,,,,,
<http://vocab.getty.edu/tgn/7006141>,Fiesole,,,,,,,,,
<http://vocab.getty.edu/tgn/7006254>,Luxembourg,,,,,,,,,
<http://vocab.getty.edu/tgn/7006541>,Latvija,Latvia,Lettland,Letonia,Lettonie,,,Latviskaya,Letonia,
<http://vocab.getty.edu/tgn/7006541>,Latvija,Latvia,Lettland,Letonia,Lettonie,,,Латвия,Letonia,
<http://vocab.getty.edu/tgn/7006562>,Kaunas,,,,,,,,,
<http://vocab.getty.edu/tgn/7005868>,Cremona,,,Cremona,Crémone,,,,,
<http://vocab.getty.edu/tgn/7006657>,Bieloruś,Belarus,Belorussland,,Bélarus,,,Belarus',Belarús,
<http://vocab.getty.edu/tgn/7006657>,Bieloruś,Belarus,Belorussland,,Bélarus,,,Беларусь,Belarús,
<http://vocab.getty.edu/tgn/7006204>,Camaiore,,,,,,,,,
<http://vocab.getty.edu/tgn/7006711>,Formia,,,,,,,,,
<http://vocab.getty.edu/tgn/7006898>,Apeldoorn,,,,,,,,,
<http://vocab.getty.edu/tgn/7005929>,Legnano,,,,,,,,,
<http://vocab.getty.edu/tgn/7006967>,Drogheda,Drogheda,,,,,,,,
<http://vocab.getty.edu/tgn/7006345>,Montepulciano,,,,,,,,,
<http://vocab.getty.edu/tgn/7006667>,"Makedonija, Republika",The former Yugoslav Republic of Macedonia,,,L'ex-République yougoslave de Macédoine,,,бывшая югославская Республика Македония,La ex República Yugoslava de Macedonia,
<http://vocab.getty.edu/tgn/7006464>,Praha,Prague,,,,,,,,
<http://vocab.getty.edu/tgn/7005985>,Aalen,Aalen,Aalen,,,,,,,
<http://vocab.getty.edu/tgn/7002294>,Asia Minor,Asia Minor,,,,,,,,
<http://vocab.getty.edu/tgn/7002963>,Département du Lot,Département du Lot,,,,,,,,
<http://vocab.getty.edu/tgn/7002518>,Kandy,,,,,,,,,
<http://vocab.getty.edu/tgn/7002909>,Ash-Shāriqah,Sharjah,,,,,,,,
<http://vocab.getty.edu/tgn/7004439>,Oldenburg,,Oldenburg,,,,,,,
<http://vocab.getty.edu/tgn/7003762>,Valais,,,,Valais,,,,,
<http://vocab.getty.edu/tgn/7004413>,Straubing,,,,,,,,,
<http://vocab.getty.edu/tgn/7003758>,Solothurn,,Solothurn,,,,,,,
<http://vocab.getty.edu/tgn/7002591>,Santiago,Santiago,,,,,,,Santiago,
<http://vocab.getty.edu/tgn/7004431>,Kassel,,Chassala,,,,,,,
<http://vocab.getty.edu/tgn/7004414>,Landshut,,Landshut,,,,,,,
<http://vocab.getty.edu/tgn/7004442>,Detmold,,Detmold,,,,,,,
<http://vocab.getty.edu/tgn/7002912>,Département du Haut-Rhin,Département du Haut-Rhin,,,,,,,,
<http://vocab.getty.edu/tgn/7003220>,Département du Var,Département du Var,,,,,,,,
<http://vocab.getty.edu/tgn/7004443>,Düsseldorf,Dusseldorf,,,,,,,,
<http://vocab.getty.edu/tgn/7003693>,Pfalz,Palatinate,,,,,,,,
<http://vocab.getty.edu/tgn/7004324>,Augsburg,,,,Augsbourg,,,,,
<http://vocab.getty.edu/tgn/7004384>,Al Aḩmadī,,,,,,,,,
<http://vocab.getty.edu/tgn/7002403>,Irbid,,,,,,,,,
<http://vocab.getty.edu/tgn/7002910>,Département de l'Ariège,Département de l'Ariège,,,,,,,,
<http://vocab.getty.edu/tgn/7002586>,Dhaka,,,,,,,,,
<http://vocab.getty.edu/tgn/7002854>,Jakarta,,,,,,,,,
<http://vocab.getty.edu/tgn/7002383>,Petra,,,,,,,,,
<http://vocab.getty.edu/tgn/7002450>,Karāchi,Karāchi,,,,,,,,
<http://vocab.getty.edu/tgn/7004333>,München,Munich,München,Monaco di Baviera,,,,,,
<http://vocab.getty.edu/tgn/7003675>,Mecklenburg,,Mecklenburg,,,,,,,
<http://vocab.getty.edu/tgn/7004446>,Köln,Cologne,,,,,,,,
<http://vocab.getty.edu/tgn/7002895>,Provence-Alpes-Côte d'Azur,,,,Provence-Alpes-Côte d'Azur,,,,,
<http://vocab.getty.edu/tgn/7002983>,Département des Pyrénées-Atlantiques,Département des Pyrénées-Atlantiques,,,,,,,,
<http://vocab.getty.edu/tgn/7002853>,Bandung,,,,,,,,,
<http://vocab.getty.edu/tgn/7002857>,Bayrūt,Beirut,,,,,,,,
<http://vocab.getty.edu/tgn/7004334>,Nürnberg,Nuremberg,Nürnberg,,,,,,,
<http://vocab.getty.edu/tgn/7003225>,Département des Vosges,Département des Vosges,,,,,,,,
<http://vocab.getty.edu/tgn/7002659>,Alabama,,,,,,,,,
<http://vocab.getty.edu/tgn/7004325>,Bamberg,,Bamberg,,,,,,,
<http://vocab.getty.edu/tgn/7004327>,Berchtesgaden,,Berchtesgaden,,,,,,,
<http://vocab.getty.edu/tgn/7004322>,Aschaffenburg,,Aschaffenburg,,,,,,,
<http://vocab.getty.edu/tgn/7004433>,Schwerin,,Schwerin,,,,,,,
<http://vocab.getty.edu/tgn/7003761>,Uri,,Uri,,,,,,,
<http://vocab.getty.edu/tgn/7003764>,Zug,,Zug,,,,,,,
<http://vocab.getty.edu/tgn/7003765>,Zürich,,Zürich,,,,,,,
<http://vocab.getty.edu/tgn/7004445>,Münster,,,,,,,,,
<http://vocab.getty.edu/tgn/7002349>,Ankara,,,,,,,,,
<http://vocab.getty.edu/tgn/7002482>,Baghdād,Baghdad,,,,,,,,
<http://vocab.getty.edu/tgn/7004335>,Würzburg,,Würzburg,,,,,,,
<http://vocab.getty.edu/tgn/7002787>,Galicia,Galicia,,,,,,,Galicia,
<http://vocab.getty.edu/tgn/7002932>,Département de la Dordogne,Département de la Dordogne,,,,,,,,
<http://vocab.getty.edu/tgn/7004332>,Erlangen,,Erlangen,,,,,,,
<http://vocab.getty.edu/tgn/7003878>,Ar-Riyāḍ,Riyadh,,,,,,,,
<http://vocab.getty.edu/tgn/7002952>,Département d'Ille-et-Vilaine,Département d'Ille-et-Vilaine,,,,,,,,
<http://vocab.getty.edu/tgn/7002543>,İzmir,Izmir,,,,,,,,
<http://vocab.getty.edu/tgn/7002462>,Sindh,Sindh,,,,,,,,
<http://vocab.getty.edu/tgn/7004428>,Darmstadt,,Darmstadt,,,,,,,
<http://vocab.getty.edu/tgn/7004425>,Stuttgart,,Stuttgart,,,,,,,
<http://vocab.getty.edu/tgn/7004426>,Tübingen,,Tübingen,,,,,,,
<http://vocab.getty.edu/tgn/7002527>,Jaffna,,,,,,,,,
<http://vocab.getty.edu/tgn/7002893>,Pays de la Loire,,,,Pays de la Loire,,,,,
<http://vocab.getty.edu/tgn/7003757>,Schwyz,,Schwyz,,,,,,,
<http://vocab.getty.edu/tgn/7002261>,Dimashq,Damascus,,,,,,,,
<http://vocab.getty.edu/tgn/7003721>,Dresden,,,,,,,,,
<http://vocab.getty.edu/tgn/7004423>,Freiburg im Breisgau,Freiburg im Breisgau,Freiburg im Breisgau,,,,,,,
<http://vocab.getty.edu/tgn/7003896>,Jiddah,,,,,,,,,
<http://vocab.getty.edu/tgn/7002533>,Colombo,,,,,,,,,
<http://vocab.getty.edu/tgn/7004326>,Bayreuth,,Bayreuth,,,,,,,
<http://vocab.getty.edu/tgn/7004432>,Wiesbaden,,,,,,,,,
<http://vocab.getty.edu/tgn/7002404>,Gerasa,,,,,,,,,
<http://vocab.getty.edu/tgn/7004407>,Passau,,Passau,,,,,,,
<http://vocab.getty.edu/tgn/7002494>,Didyma,,,,,,,,,
<http://vocab.getty.edu/tgn/7004434>,Braunschweig,Brunswick,,,,,,,,
<http://vocab.getty.edu/tgn/7003706>,Manila,,,,,,,,,
<http://vocab.getty.edu/tgn/7002914>,ʻAjmān,Ajman,,,,,,,,
<http://vocab.getty.edu/tgn/7004436>,Lüneburg,,Luniburc,,,,,,,
<http://vocab.getty.edu/tgn/7004338>,Ṣanʻā',,,,,,,,,
<http://vocab.getty.edu/tgn/7002918>,Département du Cantal,Département du Cantal,,,,,,,,
<http://vocab.getty.edu/tgn/7004429>,Giessen,,Giessen,,,,,,,
<http://vocab.getty.edu/tgn/7004351>,Ṣanʻā',,,,,,,,,
<http://vocab.getty.edu/tgn/7004388>,Ḩawallī,,,,,,,,,
<http://vocab.getty.edu/tgn/7003911>,Al-Jubayl,,,,,,,,,
<http://vocab.getty.edu/tgn/7003736>,Santa Monica,,,,,,,,,
<http://vocab.getty.edu/tgn/7002940>,Département du Gers,Département du Gers,,,,,,,,
<http://vocab.getty.edu/tgn/7004424>,Karlsruhe,Karlsruhe,Karlsruhe,,,,,,,
<http://vocab.getty.edu/tgn/7004385>,Al Jahrā’,,,,,,,,,
<http://vocab.getty.edu/tgn/7002575>,Chittagong,,,,,,,,,
<http://vocab.getty.edu/tgn/7002946>,Département de la Haute-Savoie,Département de la Haute-Savoie,,,,,,,,
<http://vocab.getty.edu/tgn/7004398>,Oberbayern,,,,,,,,,
<http://vocab.getty.edu/tgn/7002913>,Abū Ẓaby,Abu Dhabi,,,,,,,,
<http://vocab.getty.edu/tgn/7004330>,Coburg,,Coburg,,,,,,,
<http://vocab.getty.edu/tgn/7003759>,Thurgau,,Thurgau,,,,,,,
<http://vocab.getty.edu/tgn/7002309>,Orencik,,,,,,,,,
<http://vocab.getty.edu/tgn/7003697>,Borobudur,,,,,,,,,
<http://vocab.getty.edu/tgn/7002649>,Maldonado,,,,,,,,,
<http://vocab.getty.edu/tgn/7002278>,Kābul,,,,,,,,,
<http://vocab.getty.edu/tgn/7003763>,Vaud,,,,Vaud,,,,,
<http://vocab.getty.edu/tgn/7002471>,Al-Mawṣil,,,,,,,,,
<http://vocab.getty.edu/tgn/2000198>,Boulder,,,,,,,,,
<http://vocab.getty.edu/tgn/1112042>,Lüneburger Heide,,,,,,,,,
<http://vocab.getty.edu/tgn/2000740>,Riley,,,,,,,,,
<http://vocab.getty.edu/tgn/2000971>,Leelanau,,,,,,,,,
<http://vocab.getty.edu/tgn/1111891>,Barnim,,,,,,,,,
<http://vocab.getty.edu/tgn/1112215>,Westland,,,,,,,,,
<http://vocab.getty.edu/tgn/2000552>,Posey,,,,,,,,,
<http://vocab.getty.edu/tgn/2000705>,Johnson,,,,,,,,,
<http://vocab.getty.edu/tgn/2000276>,Leon,,,,,,,,,
<http://vocab.getty.edu/tgn/2000610>,Jasper,,,,,,,,,
<http://vocab.getty.edu/tgn/1136574>,São Pedro,,,,,,,,,
<http://vocab.getty.edu/tgn/2000209>,Douglas,,,,,,,,,
<http://vocab.getty.edu/tgn/2000351>,Fulton,,,,,,,,,
<http://vocab.getty.edu/tgn/2000922>,Hancock,,,,,,,,,
<http://vocab.getty.edu/tgn/1102873>,Hyde Park,Hyde Park,,,,,,,,
<http://vocab.getty.edu/tgn/2000748>,Shawnee,,,,,,,,,
<http://vocab.getty.edu/tgn/2000207>,Denver,,,,,,,,,
<http://vocab.getty.edu/tgn/2000040>,Lee,,,,,,,,,
<http://vocab.getty.edu/tgn/2000164>,Pulaski,,,,,,,,,
<http://vocab.getty.edu/tgn/2000100>,Pima,,,,,,,,,
<http://vocab.getty.edu/tgn/2000964>,Huron,,,,,,,,,
<http://vocab.getty.edu/tgn/2000992>,Saginaw,,,,,,,,,
<http://vocab.getty.edu/tgn/2000926>,Oxford,,,,,,,,,
<http://vocab.getty.edu/tgn/2000738>,Republic,,,,,,,,,
<http://vocab.getty.edu/tgn/2000682>,Douglas,,,,,,,,,
<http://vocab.getty.edu/tgn/2000889>,Orleans,,,,,,,,,
<http://vocab.getty.edu/tgn/2000559>,Vigo,,,,,,,,,
<http://vocab.getty.edu/tgn/2000962>,Gratiot,,,,,,,,,
<http://vocab.getty.edu/tgn/2000240>,Pitkin,,,,,,,,,
<http://vocab.getty.edu/tgn/2000476>,Idaho,,,,,,,,,
<http://vocab.getty.edu/tgn/2000637>,Polk,,,,,,,,,
<http://vocab.getty.edu/tgn/1136576>,São Vicente,,,,,,,,,
<http://vocab.getty.edu/tgn/2000870>,East Baton Rouge,,,,,,,,,
<http://vocab.getty.edu/tgn/2000557>,Vanderburgh,,,,,,,,,
<http://vocab.getty.edu/tgn/1141164>,Chūō,,,,,,,,,
<http://vocab.getty.edu/tgn/2000924>,Knox,,,,,,,,,
<http://vocab.getty.edu/tgn/2000036>,Jefferson,,,,,,,,,
<http://vocab.getty.edu/tgn/2000320>,Clarke,,,,,,,,,
<http://vocab.getty.edu/tgn/2000493>,Twin Falls,,,,,,,,,
<http://vocab.getty.edu/tgn/2000639>,Poweshiek,,,,,,,,,
<http://vocab.getty.edu/tgn/2000805>,Knott,,,,,,,,,
<http://vocab.getty.edu/tgn/2000536>,Warren,,,,,,,,,
<http://vocab.getty.edu/tgn/2000229>,Logan,,,,,,,,,
<http://vocab.getty.edu/tgn/2000183>,Inyo,,,,,,,,,
<http://vocab.getty.edu/tgn/1100368>,Wartburg,,,,,,,,,
<http://vocab.getty.edu/tgn/2000925>,Lincoln,,,,,,,,,
<http://vocab.getty.edu/tgn/2000893>,Rapides,,,,,,,,,
<http://vocab.getty.edu/tgn/2000274>,Jefferson,,,,,,,,,
<http://vocab.getty.edu/tgn/2000612>,Johnson,,,,,,,,,
<http://vocab.getty.edu/tgn/2000092>,Coconino,,,,,,,,,
<http://vocab.getty.edu/tgn/2000097>,Maricopa,,,,,,,,,
<http://vocab.getty.edu/tgn/2000930>,Somerset,,,,,,,,,
<http://vocab.getty.edu/tgn/2000619>,Lucas,,,,,,,,,
<http://vocab.getty.edu/tgn/1100154>,Comburg,,,,,,,,,
<http://vocab.getty.edu/tgn/1140219>,Simla,,,,,,,,,
<http://vocab.getty.edu/tgn/2000176>,Washington,,,,,,,,,
<http://vocab.getty.edu/tgn/2000188>,Shasta,,,,,,,,,
<http://vocab.getty.edu/tgn/2000256>,Alachua,,,,,,,,,
<http://vocab.getty.edu/tgn/1136976>,Steinheim,,,,,,,,,
<http://vocab.getty.edu/tgn/1138712>,Santa Maria,,,,,,,,,
<http://vocab.getty.edu/tgn/2000651>,Warren,,,,,,,,,
<http://vocab.getty.edu/tgn/1000484>,Abidjan,,,,,,,,,
<http://vocab.getty.edu/tgn/1000120>,Nihon,Japan,,,Japon,,,Япония,Japón,
<http://vocab.getty.edu/tgn/1000155>,République centrafricaine,Central African Republic,,,République centrafricaine,,,Центральноафриканская Республика,República Centroafricana,
<http://vocab.getty.edu/tgn/1000205>,Tūnis,Tunisia,,,Tunisie,,,Тунис,Túnez,
<http://vocab.getty.edu/tgn/1000173>,Madagasikara,Madagascar,,,Madagascar,,,Мадагаскар,Madagascar,
<http://vocab.getty.edu/tgn/1000136>,Qaṭar,Qatar,,,Qatar,,,Катар,Qatar,
<http://vocab.getty.edu/tgn/1000201>,As Sūdān,Sudan,,,Soudan,,,Судан,Sudán,
<http://vocab.getty.edu/tgn/1000420>,Montserrado,,,,,,,,,
<http://vocab.getty.edu/tgn/1000998>,Kyōto,,,,,,,,,
<http://vocab.getty.edu/tgn/1000798>,Oran,,,,,,,,,
<http://vocab.getty.edu/tgn/1000159>,"Congo, République Démocratique du",Democratic Republic of the Congo,,,République démocratique du Congo,,,Демократическая Республика Конго,República Democrática del Congo,
<http://vocab.getty.edu/tgn/1000997>,Kumamoto,,,,,,,,,
<http://vocab.getty.edu/tgn/1000647>,Islas de la Bahía,,,,,,,,,
<http://vocab.getty.edu/tgn/1000668>,Médéa,,,,,,,,,
<http://vocab.getty.edu/tgn/1000055>,Paraguay,Paraguay,,,Paraguay,,,Парагвай,Paraguay,
<http://vocab.getty.edu/tgn/1000194>,Bophuthatswana,Bophuthatswana,,,,,,,,
<http://vocab.getty.edu/tgn/1000523>,Batna,,,,,,,,,
<http://vocab.getty.edu/tgn/1000953>,Yerushalayim,Jerusalem,,,,,,,,
<http://vocab.getty.edu/tgn/1001015>,Okayama,,,,,,,,,
<http://vocab.getty.edu/tgn/1000047>,Brasil,Brazil,Brasilien,Brasile,Brésil,,,Бразилия,Brasil,
<http://vocab.getty.edu/tgn/1001014>,Niigata,,,,,,,,,
<http://vocab.getty.edu/tgn/1000141>,Chung-hua Min-kuo,Taiwan,,,Taïwan,,,,Taiwán,
<http://vocab.getty.edu/tgn/1000182>,Nigeria,Nigeria,,,Nigéria,,,Нигерия,Nigeria,
<http://vocab.getty.edu/tgn/1000699>,Montevideo,,,,,,,,,
<http://vocab.getty.edu/tgn/1000051>,Ecuador,Ecuador,,,Équateur,,,Эквадор,Ecuador,
<http://vocab.getty.edu/tgn/1000140>,Sūrīyah,Syria,,,République arabe syrienne,,,Сирийская Арабская Республика,República Árabe Siria,
<http://vocab.getty.edu/tgn/1000111>,Zhongguo,China,,,Chine,,,Китай,China,
<http://vocab.getty.edu/tgn/1000133>,Pākistān,Pakistan,,,Pakistan,,,Пакистан,Pakistán,
<http://vocab.getty.edu/tgn/1000058>,Uruguay,Uruguay,,,Uruguay,,,Уругвай,Uruguay,
<http://vocab.getty.edu/tgn/1000939>,Tel Aviv,Tel Aviv,,,,,,,,
<http://vocab.getty.edu/tgn/1000118>,Al-ʻIrāq,Iraq,Irak,,Iraq,,,Ирак,Iraq,
<http://vocab.getty.edu/tgn/1000124>,Al Kuwayt,Kuwait,,,Koweït,,,Кувейт,Kuwait,
<http://vocab.getty.edu/tgn/1000584>,Cuzco,,,,,,,,,
<http://vocab.getty.edu/tgn/1000838>,Bogotá,,,,,,,,,
<http://vocab.getty.edu/tgn/1000984>,Hiroshima,,,,,,,,,
<http://vocab.getty.edu/tgn/1000962>,Ōsaka,,,,,,,,,
<http://vocab.getty.edu/tgn/1000050>,Colombia,Colombia,Kolumbien,,Colombie,,,Колумбия,Colombia,
<http://vocab.getty.edu/tgn/1000502>,Annaba,,,,,,,,,
<http://vocab.getty.edu/tgn/1000153>,Cameroun,Cameroon,Kamerun,,Cameroun,,,Камерун,Camerún,
<http://vocab.getty.edu/tgn/1000169>,Kenya,Kenya,,,Kenya,,,Кения,Kenya,
<http://vocab.getty.edu/tgn/1000779>,Tébessa,,,,,,,,,
<http://vocab.getty.edu/tgn/1000135>,Pilipinas,Philippines,,,Philippines,,,Филиппины,Filipinas,
<http://vocab.getty.edu/tgn/1000172>,Lībiyā,Libya,,,Jamahiriya arabe libyenne,,,Ливийская Арабская Джамахирия,Jamahiriya Árabe Libia,
<http://vocab.getty.edu/tgn/1000056>,Perú,Peru,,,Pérou,,,Перу,Perú,
<http://vocab.getty.edu/tgn/1000598>,Alger,,,,Alger,,,,,
<http://vocab.getty.edu/tgn/1000132>,Nepāl,Nepal,,,Népal,,,Непал,Nepal,
<http://vocab.getty.edu/tgn/1000193>,South Africa,South Africa,,,Afrique du Sud,,,Южная Африка,Sudáfrica,
<http://vocab.getty.edu/tgn/1000985>,Hokkaidō,,,,,,,,,
<http://vocab.getty.edu/tgn/1000635>,Hauts-Bassins,,,,,,,,,
<http://vocab.getty.edu/tgn/1000526>,Biskra,,,,,,,,,
<http://vocab.getty.edu/tgn/1000137>,As Suʻūdīyyah,Saudi Arabia,Saudi-Arabien,Arabia Saudita,Arabie saoudite,,,Саудовская Аравия,Arabia Saudita,
<http://vocab.getty.edu/tgn/1000189>,Sénégal,Senegal,,,Sénégal,,,Сенегал,Senegal,
<http://vocab.getty.edu/tgn/1000764>,Skikda,,,,,,,,,
<http://vocab.getty.edu/tgn/1000142>,Prathet Thai,Thailand,,,Thaïlande,,,Таиланд,Tailandia,
<http://vocab.getty.edu/tgn/1000046>,Bolivia,Bolivia,Bolivien,,Bolivie,,,Боливия,Bolivia,
<http://vocab.getty.edu/tgn/1000145>,Việt Nam,Viet Nam,,,Viet Nam,,,Вьетнам,Viet Nam,
<http://vocab.getty.edu/tgn/1000842>,Distrito Capital,,,,,,,,,
<http://vocab.getty.edu/tgn/1000726>,Pasco,,,,,,,,,
<http://vocab.getty.edu/tgn/1000116>,Indonesia,Indonesia,,,Indonésie,,,Индонезия,Indonesia,
<http://vocab.getty.edu/tgn/1000556>,Centre,,,,,,,,,
<http://vocab.getty.edu/tgn/1000841>,Distrito Federal,,,,,,,,,
<http://vocab.getty.edu/tgn/1000143>,Al Imārāt,United Arab Emirates,Vereinigte Arabische Emirate,,Émirats arabes unis,,,Объединенные Арабские Эмираты,Emiratos Árabes Unidos,
<http://vocab.getty.edu/tgn/1000171>,Liberia,Liberia,,,Libéria,,,Либерия,Liberia,
<http://vocab.getty.edu/tgn/1000862>,HaMerkaz,,,,,,,,,
<http://vocab.getty.edu/tgn/1000112>,Kypriakí Dimokratía,Cyprus,,,Chypre,,,Кипр,Chipre,Kýpros
<http://vocab.getty.edu/tgn/1000226>,New Zealand,New Zealand,,,Nouvelle-Zélande,,,Новая Зеландия,Nueva Zelandia,
<http://vocab.getty.edu/tgn/1000065>,Československo,Czechoslovakia,Tschechoslowakei,,Tchécoslovaquie,,,,,
<http://vocab.getty.edu/tgn/1000501>,Ancash,,,,,,,,,
<http://vocab.getty.edu/tgn/1000861>,HaDarom,,,,,,,,,
<http://vocab.getty.edu/tgn/1000144>,Türkiye,Turkey,,,Turquie,,,Турция,Turquía,
<http://vocab.getty.edu/tgn/1000128>,Malaysia,Malaysia,,,Malaisie,,,Малайзия,Malasia,
<http://vocab.getty.edu/tgn/1000975>,Fukuoka,,,,,,,,,
<http://vocab.getty.edu/tgn/1000808>,H̲efa,Haifa,,,,,,,,
<http://vocab.getty.edu/tgn/1000179>,Al Maghrib,Morocco,Marokko,,Maroc,,,,Marruecos,
<http://vocab.getty.edu/tgn/1000166>,Ghana,Ghana,,,Ghana,,,Гана,Ghana,
<http://vocab.getty.edu/tgn/1000670>,Lima,,,,,,,,,
<http://vocab.getty.edu/tgn/1000126>,Lubnān,Lebanon,Libanon,Libano,Liban,,,Ливан,Líbano,
<http://vocab.getty.edu/tgn/1000119>,Yisra'el,Israel,,,Israël,,,Израиль,Israel,
<http://vocab.getty.edu/tgn/1000105>,Bāṁlādesh,Bangladesh,Bangladesch,,Bangladesh,,,Бангладеш,Bangladesh,
<http://vocab.getty.edu/tgn/1000190>,Sesel,Seychelles,,,Seychelles,,,Сейшельские Острова,,
<http://vocab.getty.edu/tgn/1000206>,Uganda,Uganda,,,Ouganda,,,Уганда,Uganda,
<http://vocab.getty.edu/tgn/1000529>,Bolívar,,,,,,,,,
<http://vocab.getty.edu/tgn/1000121>,Al Urdun,Jordan,Jordanien,Giordano,Jordanie,,,Иордания,Jordania,
<http://vocab.getty.edu/tgn/1000958>,Shanghai,,,,,,,,,
<http://vocab.getty.edu/tgn/1000177>,Mauritius,Mauritius,,,Maurice,,,Маврикий,Mauricio,
<http://vocab.getty.edu/tgn/1000049>,Chile,Chile,Chile,,Chili,,,Чили,Chile,
<http://vocab.getty.edu/tgn/1000542>,Córdoba,,,,,,,,,
<http://vocab.getty.edu/tgn/1000059>,Venezuela,Venezuela,,,Venezuela,,,Венесуэла,Venezuela,
<http://vocab.getty.edu/tgn/1000168>,Côte d'Ivoire,Côte d'Ivoire,,,Côte d'Ivoire,,,Кот-д'Ивуар,Côte d'Ivoire,
<http://vocab.getty.edu/tgn/1000110>,Shrī Laṁkā,Sri Lanka,,,Sri Lanka,,,Шри-Ланка,Sri Lanka,
<http://vocab.getty.edu/tgn/1000208>,Burkina,Burkina Faso,,,Burkina,,,Буркина-Фасо,Burkina Faso,
<http://vocab.getty.edu/tgn/1000977>,Gifu,,,,,,,,,
<http://vocab.getty.edu/tgn/1000203>,Tanzania,Tanzania,,,République-Unie de Tanzanie,,,Объединенная Республика Танзания,República Unida de Tanzanía,
<http://vocab.getty.edu/tgn/1000992>,Kagawa,,,,,,,,,
<http://vocab.getty.edu/tgn/1000209>,Zambia,Zambia,,,Zambie,,,Замбия,Zambia,
<http://vocab.getty.edu/tgn/7005293>,Frankfurt am Main,,Frankfurt am Main,,,,,,,
<http://vocab.getty.edu/tgn/7005183>,Öhringen,,,,,,,,,
<http://vocab.getty.edu/tgn/7005101>,Paderborn,,Paderborn,,,,,,,
