Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn
<http://vocab.getty.edu/tgn/7628011>,Le Tholonet,"""Le Tholonet""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698364>,Mont de la Cot,,,"""Mont de la Cot""@it",,,,,,
<http://vocab.getty.edu/tgn/7603320>,Tourriers,"""Tourriers""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7698077>,Didim,,,,,,,,,
<http://vocab.getty.edu/tgn/7624596>,Montignac,"""Montignac""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7668901>,Mityana,,,,,,,,,
<http://vocab.getty.edu/tgn/8698443>,Levron,,,,"""Levron""@fr",,,,,
<http://vocab.getty.edu/tgn/7651157>,Correns,"""Correns""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7618663>,Poulaines,"""Poulaines""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7594817>,Hà Nội,,,,,,,,,
<http://vocab.getty.edu/tgn/7871913>,San Juan,,,,,,,,,
<http://vocab.getty.edu/tgn/7720439>,Güllübahçe,,,,,,,,,
<http://vocab.getty.edu/tgn/7627609>,Les Riaux,"""Les Riaux""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698427>,Le Barfay,,,,"""Le Barfay""@fr",,,,,
<http://vocab.getty.edu/tgn/7644094>,Hem,"""Hem""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7607720>,Saint-Louis,"""Saint-Louis""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698430>,Plan de Boë,,,,"""Plan de Boë""@fr",,,,,
<http://vocab.getty.edu/tgn/7601572>,Thiers-sur-Thève,"""Thiers-sur-Thève""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698336>,San Antonio,,,"""San Antonio""@it",,,,,,
<http://vocab.getty.edu/tgn/7636986>,La Mouthe,"""La Mouthe""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7639892>,La Bourboule,"""La Bourboule""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7634167>,La Trinité-sur-Mer,"""La Trinité-sur-Mer""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7608931>,Saint-Rambert-l'Île-Barbe,"""Saint-Rambert-l'Île-Barbe""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7645586>,Ganties,"""Ganties""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7656670>,Bulle,"""Bulle""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7603408>,Tournon,"""Tournon""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698406>,Parsagna,,,,,,,,,
<http://vocab.getty.edu/tgn/7599228>,Ventabren,"""Ventabren""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7871915>,San Sebastián,,,,,,,,,
<http://vocab.getty.edu/tgn/8698349>,Lizöl,,,,,,,,,
<http://vocab.getty.edu/tgn/7613220>,Pruniers,"""Pruniers""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698408>,Malmigiucr,,,,,,,,,
<http://vocab.getty.edu/tgn/7904239>,Bahāwalpur,"""Bahāwalpur""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7628188>,Les Milles,"""Les Milles""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8446166>,Shaxi,,,,,,,,,
<http://vocab.getty.edu/tgn/7617217>,Passy,"""Passy""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7626702>,Marcamps,"""Marcamps""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7615795>,Rochefort,"""Rochefort""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7601575>,Thiers,"""Thiers""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698369>,Muot,,,,,,,,,
<http://vocab.getty.edu/tgn/8698422>,Fournoutse,,,,"""Fournoutse""@fr",,,,,
<http://vocab.getty.edu/tgn/7620292>,Paillet,"""Paillet""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7834673>,Piora,"""Piora""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698345>,Plaz Leon,,,,,,,,,
<http://vocab.getty.edu/tgn/8698440>,Mayens du Tsaté,,,,"""Mayens du Tsaté""@fr",,,,,
<http://vocab.getty.edu/tgn/7641864>,La Faute-sur-Mer,"""La Faute-sur-Mer""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7644459>,Hésingue,"""Hésingue""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7643204>,Grandvaux,"""Grandvaux""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698428>,La Barme,,,,"""La Barme""@fr",,,,,
<http://vocab.getty.edu/tgn/7644468>,Jégun,"""Jégun""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7646224>,Gabillou,"""Gabillou""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7891637>,Sandy Cove,"""Sandy Cove""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7618884>,Neuilly,"""Neuilly""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7616247>,Pfetterhouse,"""Pfetterhouse""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7639382>,Kirchberg,"""Kirchberg""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698429>,Les Rapperins,,,,"""Les Rapperins""@fr",,,,,
<http://vocab.getty.edu/tgn/7652536>,Dinan,"""Dinan""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698436>,Les Clous,,,,"""Les Clous""@fr",,,,,
<http://vocab.getty.edu/tgn/7604929>,Sathonay-Village,"""Sathonay-Village""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7655252>,Colombier-Saugnieu,"""Colombier-Saugnieu""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698439>,Mayens de la Niva,,,,"""Mayens de la Niva""@fr",,,,,
<http://vocab.getty.edu/tgn/8698413>,Sommet de Pro,,,,"""Sommet de Pro""@fr",,,,,
<http://vocab.getty.edu/tgn/7668863>,Wakiso,,,,,,,,,
<http://vocab.getty.edu/tgn/7646961>,Gironde,"""Gironde""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7656572>,Cabrerets,"""Cabrerets""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7611136>,Sables-d'Or-les-Pins,"""Sables-d'Or-les-Pins""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7764745>,Al Marqab,,,,,,,,,
<http://vocab.getty.edu/tgn/7608149>,Saint-Germain,"""Saint-Germain""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7597176>,La Palmyre,"""La Palmyre""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7647422>,Gignac,"""Gignac""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7626219>,Marsoulas,"""Marsoulas""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7619007>,Nailly,"""Nailly""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698407>,Tgasot,,,,,,,,,
<http://vocab.getty.edu/tgn/7606698>,Savignac-de-Miremont,"""Savignac-de-Miremont""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7619431>,Niaux,"""Niaux""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7668782>,Manila,,,,,,,,,
<http://vocab.getty.edu/tgn/7602551>,Steinbrunn-le-Haut,"""Steinbrunn-le-Haut""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7633297>,Lavigny,"""Lavigny""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698338>,Platta,,,,,,,,,
<http://vocab.getty.edu/tgn/8698367>,Stabi,,,"""Stabi""@it",,,,,,
<http://vocab.getty.edu/tgn/8698424>,Les Granges,,,,"""Les Granges""@fr",,,,,
<http://vocab.getty.edu/tgn/8698410>,Plan de la Chaux,,,,"""Plan de la Chaux""@fr",,,,,
<http://vocab.getty.edu/tgn/7659249>,Chambéry,"""Chambéry""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7665097>,Bischheim,"""Bischheim""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7661206>,Brunstatt,"""Brunstatt""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7600251>,Vieux-Boucau-les-Bains,"""Vieux-Boucau-les-Bains""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8707949>,Lausé,,,,"""Lausé""@fr",,,,,
<http://vocab.getty.edu/tgn/8707587>,Bächerhäusern,,"""Bächerhäusern""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707924>,Les Cougnons,,,,"""Les Cougnons""@fr",,,,,
<http://vocab.getty.edu/tgn/8707965>,La Gîte,,,,"""La Gîte""@fr",,,,,
<http://vocab.getty.edu/tgn/8707496>,Baden,,"""Baden""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707610>,Büel,,"""Büel""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707952>,En Tompey,,,,"""En Tompey""@fr",,,,,
<http://vocab.getty.edu/tgn/8707628>,Loch,,"""Loch""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707977>,La Flotettaz,,,,"""La Flotettaz""@fr",,,,,
<http://vocab.getty.edu/tgn/8707870>,Zürchersmühle,,"""Zürchersmühle""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707896>,Unteriberg,,,,,,,,,
<http://vocab.getty.edu/tgn/8707526>,Uster,,"""Uster""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707504>,Horgen,,"""Horgen""@de",,,,,,,
<http://vocab.getty.edu/tgn/8708207>,Rinderbüel,,,,,,,,,
<http://vocab.getty.edu/tgn/8707511>,Bülach,,"""Bülach""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707530>,Urnerstafel,,,,,,,,,
<http://vocab.getty.edu/tgn/8707583>,Les Larets,,,,"""Les Larets""@fr",,,,,
<http://vocab.getty.edu/tgn/8707894>,Unterkulm,,,,,,,,,
<http://vocab.getty.edu/tgn/8707615>,Furbachsweideni,,"""Furbachsweideni""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707501>,Laufenburg,,"""Laufenburg""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707553>,Chétillon,,,,"""Chétillon""@fr",,,,,
<http://vocab.getty.edu/tgn/8707967>,Arnex-sur-Nyon,,,,"""Arnex-sur-Nyon""@fr",,,,,
<http://vocab.getty.edu/tgn/8707987>,Château Blanc,,,,"""Château Blanc""@fr",,,,,
<http://vocab.getty.edu/tgn/8707960>,La Perrause,,,,"""La Perrause""@fr",,,,,
<http://vocab.getty.edu/tgn/8707973>,Inneri Tüüffi,,"""Inneri Tüüffi""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707969>,Bucleis,,,,"""Bucleis""@fr",,,,,
<http://vocab.getty.edu/tgn/8707946>,Höhe,,"""Höhe""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707899>,Unterengstringen,,,,,,,,,
<http://vocab.getty.edu/tgn/8707834>,Chneuwis,,,,,,,,,
<http://vocab.getty.edu/tgn/8707604>,La Carrière,,,,"""La Carrière""@fr",,,,,
<http://vocab.getty.edu/tgn/8707512>,Winterthur,,"""Winterthur""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707881>,Unterstammheim,,"""Unterstammheim""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707841>,Unter Rängg,,,,,,,,,
<http://vocab.getty.edu/tgn/8707941>,Gâchet,,,,"""Gâchet""@fr",,,,,
<http://vocab.getty.edu/tgn/8707920>,Dilogne,,,,"""Dilogne""@fr",,,,,
<http://vocab.getty.edu/tgn/8707507>,Uster,,"""Uster""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707873>,Zumikon,,,,,,,,,
<http://vocab.getty.edu/tgn/8707585>,Äbnetjini,,"""Äbnetjini""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707579>,Cave de Colombire,,,,"""Cave de Colombire""@fr",,,,,
<http://vocab.getty.edu/tgn/8708203>,Staffel,,,,,,,,,
<http://vocab.getty.edu/tgn/8707874>,Zumholz,,,,,,,,,
<http://vocab.getty.edu/tgn/8707863>,Zuzgen,,,,,,,,,
<http://vocab.getty.edu/tgn/8707843>,Äbnet,,,,,,,,,
<http://vocab.getty.edu/tgn/8707499>,Brugg,,"""Brugg""@de",,,,,,,
<http://vocab.getty.edu/tgn/8708211>,Steinstössi,,,,,,,,,
<http://vocab.getty.edu/tgn/8707842>,Ober Rotschuo,,,,,,,,,
<http://vocab.getty.edu/tgn/8707514>,Broye,,,,"""Broye""@fr",,,,,
<http://vocab.getty.edu/tgn/8707509>,Dietikon,,"""Dietikon""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707904>,Les Dronneyres,,,,"""Les Dronneyres""@fr",,,,,
<http://vocab.getty.edu/tgn/8707622>,La Tinière,,,,"""La Tinière""@fr",,,,,
<http://vocab.getty.edu/tgn/8707884>,Untersiggenthal,,,,,,,,,
<http://vocab.getty.edu/tgn/8707546>,Breie,,"""Breie""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707590>,La Pièce,,,,"""La Pièce""@fr",,,,,
<http://vocab.getty.edu/tgn/8707605>,La Crêtasse,,,,"""La Crêtasse""@fr",,,,,
<http://vocab.getty.edu/tgn/8707855>,Saane,,"""Saane""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707502>,Zurzach,,"""Zurzach""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707888>,Unter-Schlatt,,,,,,,,,
<http://vocab.getty.edu/tgn/8707565>,Crêta d'Asse,,,,"""Crêta d'Asse""@fr",,,,,
<http://vocab.getty.edu/tgn/8707618>,Lerchweid,,"""Lerchweid""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707497>,Lenzburg,,"""Lenzburg""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707875>,Zumdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/8707895>,Unterillnau,,"""Unterillnau""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707955>,Binna,,"""Binna""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707505>,Hinwil,,"""Hinwil""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707854>,Sense,,"""Sense""@de",,,,,,,
<http://vocab.getty.edu/tgn/8708242>,Unter-Buch,,,,,,,,,
<http://vocab.getty.edu/tgn/8707898>,Untererlinsbach,,,,,,,,,
<http://vocab.getty.edu/tgn/8708233>,Ziegelbrücke,,"""Ziegelbrücke""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707853>,Rietli,,,,,,,,,
<http://vocab.getty.edu/tgn/8707500>,Rheinfelden,,"""Rheinfelden""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707947>,Crête du Fer,,,,"""Crête du Fer""@fr",,,,,
<http://vocab.getty.edu/tgn/8707840>,Forst,,,,,,,,,
<http://vocab.getty.edu/tgn/8707944>,Le Droutsay,,,,"""Le Droutsay""@fr",,,,,
<http://vocab.getty.edu/tgn/8707958>,Bois du Nant,,,,"""Bois du Nant""@fr",,,,,
<http://vocab.getty.edu/tgn/8707510>,Dielsdorf,,"""Dielsdorf""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707852>,Höchli,,,,,,,,,
<http://vocab.getty.edu/tgn/8707503>,Affoltern,,"""Affoltern""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707845>,Bürglen,,,,,,,,,
<http://vocab.getty.edu/tgn/8707925>,Bitschji,,"""Bitschji""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707849>,Grunggis,,,,,,,,,
<http://vocab.getty.edu/tgn/8707598>,Grange du Bras,,,,"""Grange du Bras""@fr",,,,,
<http://vocab.getty.edu/tgn/8707551>,Darnona,,,,"""Darnona""@fr",,,,,
<http://vocab.getty.edu/tgn/8708194>,Öltrotte,,,,,,,,,
<http://vocab.getty.edu/tgn/8707882>,Unter Staffel,,,,,,,,,
<http://vocab.getty.edu/tgn/8707516>,Greyerzbezirk,,"""Greyerzbezirk""@de",,,,,,,
<http://vocab.getty.edu/tgn/8708232>,Zihlschlacht,,"""Zihlschlacht""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707872>,Zunzgen,,,,,,,,,
<http://vocab.getty.edu/tgn/8707508>,Zürich,,"""Zürich""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707876>,Zullwil,,,,,,,,,
<http://vocab.getty.edu/tgn/8707506>,Pfäffikon,,"""Pfäffikon""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707913>,Les Ecovets,,,,"""Les Ecovets""@fr",,,,,
<http://vocab.getty.edu/tgn/8707498>,Aarau,,"""Aarau""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707513>,Vivisbach,,"""Vivisbach""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707972>,Le Mondau,,,,"""Le Mondau""@fr",,,,,
<http://vocab.getty.edu/tgn/8708240>,Unterehrendingen,,,,,,,,,
<http://vocab.getty.edu/tgn/8707573>,Les Communailles,,,,"""Les Communailles""@fr",,,,,
<http://vocab.getty.edu/tgn/8708193>,Städtli,,,,,,,,,
<http://vocab.getty.edu/tgn/8707515>,Seebezirk,,"""Seebezirk""@de",,,,,,,
<http://vocab.getty.edu/tgn/8707550>,Coquet,,,,"""Coquet""@fr",,,,,
<http://vocab.getty.edu/tgn/8707846>,Schiberen,,,,,,,,,
<http://vocab.getty.edu/tgn/7132473>,Kreis Minden-Lübbecke,,,,,,,,,
<http://vocab.getty.edu/tgn/7122320>,Neuweiler,,,,,,,,,
<http://vocab.getty.edu/tgn/7181284>,Gaienhofen,,,,,,,,,
<http://vocab.getty.edu/tgn/7141215>,Lippendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7122634>,Neuenhagen,,,,,,,,,
<http://vocab.getty.edu/tgn/7129885>,Marzahn,,,,,,,,,
<http://vocab.getty.edu/tgn/7165053>,Hosterwitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7122330>,Neukölln,,,,,,,,,
<http://vocab.getty.edu/tgn/7139481>,Langenloh,,,,,,,,,
<http://vocab.getty.edu/tgn/7146813>,Landkreis Konstanz,,,,,,,,,
<http://vocab.getty.edu/tgn/7156874>,Killer,,,,,,,,,
<http://vocab.getty.edu/tgn/7132902>,Musberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7129522>,Manholding,,,,,,,,,
<http://vocab.getty.edu/tgn/7132924>,Murr,,,,,,,,,
<http://vocab.getty.edu/tgn/7119181>,Perlach,,,,,,,,,
<http://vocab.getty.edu/tgn/7103188>,Sankt Christoph,,,,,,,,,
<http://vocab.getty.edu/tgn/7116019>,Ohlsbach,,,,,,,,,
<http://vocab.getty.edu/tgn/7112264>,Rohracker,,,,,,,,,
<http://vocab.getty.edu/tgn/7118681>,Piesteritz,,,,,,,,,
<http://vocab.getty.edu/tgn/7157776>,Kiel,,,,,,,,,
<http://vocab.getty.edu/tgn/7143407>,Lüblow,,,,,,,,,
<http://vocab.getty.edu/tgn/7179356>,Hamm,,,,,,,,,
<http://vocab.getty.edu/tgn/7109574>,Reinhardtsgrimma,,,,,,,,,
<http://vocab.getty.edu/tgn/7160406>,Hof,,,,,,,,,
<http://vocab.getty.edu/tgn/7120763>,Pfäffingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7177642>,Hagen,,,,,,,,,
<http://vocab.getty.edu/tgn/7132451>,Mardorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7146405>,Kohren-Sahlis,,,,,,,,,
<http://vocab.getty.edu/tgn/7116016>,Ohlsdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7179722>,Grünwald,,,,,,,,,
<http://vocab.getty.edu/tgn/7127248>,Oberharmersbach,,,,,,,,,
<http://vocab.getty.edu/tgn/7119197>,Peres,,,,,,,,,
<http://vocab.getty.edu/tgn/7142399>,Lindenthal,,,,,,,,,
<http://vocab.getty.edu/tgn/7121149>,Leipzig-Plagwitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7111077>,Remshalden,,,,,,,,,
<http://vocab.getty.edu/tgn/7103550>,Ruchow,,,,,,,,,
<http://vocab.getty.edu/tgn/7175336>,Griessen,,,,,,,,,
<http://vocab.getty.edu/tgn/7180336>,Gaulis,,,,,,,,,
<http://vocab.getty.edu/tgn/7146937>,Klosterheide,,,,,,,,,
<http://vocab.getty.edu/tgn/7139018>,Langenzell,,,,,,,,,
<http://vocab.getty.edu/tgn/7108514>,Rasselstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7145514>,Kollnau,,,,,,,,,
<http://vocab.getty.edu/tgn/7138745>,Lautern,,,,,,,,,
<http://vocab.getty.edu/tgn/7111139>,Ritzebüttel,,,,,,,,,
<http://vocab.getty.edu/tgn/7101991>,Rothenfels,,,,,,,,,
<http://vocab.getty.edu/tgn/7158346>,Hochkamp,,,,,,,,,
<http://vocab.getty.edu/tgn/7140306>,Löbnitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7102990>,Sankt Georgen,,,,,,,,,
<http://vocab.getty.edu/tgn/7145296>,Knöringen,,,,,,,,,
<http://vocab.getty.edu/tgn/7160130>,Hofen,,,,,,,,,
<http://vocab.getty.edu/tgn/7118529>,Pankow,,,,,,,,,
<http://vocab.getty.edu/tgn/7109758>,Reinhardshausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7123396>,Niederkassel,,,,,,,,,
<http://vocab.getty.edu/tgn/7112637>,Reutinen,,,,,,,,,
<http://vocab.getty.edu/tgn/7110662>,Pullach,,,,,,,,,
<http://vocab.getty.edu/tgn/7177647>,Hagen,,,,,,,,,
<http://vocab.getty.edu/tgn/7112381>,Rheinbischofsheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7143610>,Lutzenberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7150489>,Krombach,,,,,,,,,
<http://vocab.getty.edu/tgn/7135233>,Mühlhausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7148022>,Kreuzberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7142911>,Modłej,,,,,,,,,
<http://vocab.getty.edu/tgn/7177238>,Gustavsburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7146792>,Köpenick,,,,,,,,,
<http://vocab.getty.edu/tgn/7172309>,Herrenschwand,,,,,,,,,
<http://vocab.getty.edu/tgn/7120830>,Landkreis Potsdam-Mittelmark,,,,,,,,,
<http://vocab.getty.edu/tgn/7172597>,Hellersdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7146194>,Kolberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7112396>,Rheidt,,,,,,,,,
<http://vocab.getty.edu/tgn/7175526>,Griesheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7120164>,Praunheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7138140>,Schloß Liebenstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7153855>,Karlburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7178217>,Hanerau-Hademarschen,,,,,,,,,
<http://vocab.getty.edu/tgn/7153299>,Jugenheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7175354>,Grötzingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7140430>,Lütten Klein,,,,,,,,,
<http://vocab.getty.edu/tgn/7160082>,Hohengehren,,,,,,,,,
<http://vocab.getty.edu/tgn/7111419>,Rissen,,,,,,,,,
<http://vocab.getty.edu/tgn/7149450>,Lampertsmühle,,,,,,,,,
<http://vocab.getty.edu/tgn/7107224>,Schmargendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7113945>,Riedlingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7140603>,Manderscheid,,,,,,,,,
<http://vocab.getty.edu/tgn/7123207>,Neustadt,,,,,,,,,
<http://vocab.getty.edu/tgn/7105286>,Schierstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7129701>,Mittweida,,,,,,,,,
<http://vocab.getty.edu/tgn/7142081>,Löhningen,,,,,,,,,
<http://vocab.getty.edu/tgn/7143899>,Königsförde,,,,,,,,,
<http://vocab.getty.edu/tgn/7144101>,Königsbrunn,,,,,,,,,
<http://vocab.getty.edu/tgn/7170094>,Herbolzheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7104387>,Schechingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7119533>,Pöcking,,,,,,,,,
<http://vocab.getty.edu/tgn/7139200>,Lauta,,,,,,,,,
<http://vocab.getty.edu/tgn/7114608>,Riedenberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7138742>,Lautern,,,,,,,,,
<http://vocab.getty.edu/tgn/7135397>,Nairitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7127577>,Nietleben,,,,,,,,,
<http://vocab.getty.edu/tgn/7112488>,Rohlstorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7162824>,Hornberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7179583>,Hamburg-Altona,,,,,,,,,
<http://vocab.getty.edu/tgn/1064323>,Renens,,,,,,,,,
<http://vocab.getty.edu/tgn/1064344>,Roveredo,,,,,,,,,
<http://vocab.getty.edu/tgn/1064309>,Promontogno,,,,,,,,,
<http://vocab.getty.edu/tgn/1064310>,Pully,,,,,,,,,
<http://vocab.getty.edu/tgn/1064380>,Savièse,,,,,,,,,
<http://vocab.getty.edu/tgn/1041550>,Viernheim,,,,,,,,,
<http://vocab.getty.edu/tgn/1064084>,Goppenstein,,"""Goppenstein""@de",,,,,,,
<http://vocab.getty.edu/tgn/1064248>,Mühlen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064375>,Sankt Niklaus,,,,,,,,,
<http://vocab.getty.edu/tgn/1064183>,Le Prese,,,"""Le Prese""@it",,,,,,
<http://vocab.getty.edu/tgn/1061541>,Zaraysk,,,,,,,,,
<http://vocab.getty.edu/tgn/1064290>,Parpan,,,,,,,,,
<http://vocab.getty.edu/tgn/1041904>,Zell,,,,,,,,,
<http://vocab.getty.edu/tgn/1064343>,Rougemont,,,,,,,,,
<http://vocab.getty.edu/tgn/1064190>,Les Marécottes,,,,"""Les Marécottes""@fr",,,,,
<http://vocab.getty.edu/tgn/1064236>,Mesocco,,,"""Mesocco""@it",,,,,,
<http://vocab.getty.edu/tgn/1064396>,Scuol,,,,,,,,,
<http://vocab.getty.edu/tgn/1064362>,Saint-Prex,,,,,,,,,
<http://vocab.getty.edu/tgn/1064329>,Riddes,,,,"""Riddes""@fr",,,,,
<http://vocab.getty.edu/tgn/1048265>,Zandvoort,,,,,,,,,
<http://vocab.getty.edu/tgn/1047009>,Stintino,,,,,,,,,
<http://vocab.getty.edu/tgn/1064382>,Saxon,,,,"""Saxon""@fr",,,,,
<http://vocab.getty.edu/tgn/1064430>,Stalden,,"""Stalden""@de",,,,,,,
<http://vocab.getty.edu/tgn/1064341>,Rossa,,,"""Rossa""@it",,,,,,
<http://vocab.getty.edu/tgn/1064333>,Rolle,,,,,,,,,
<http://vocab.getty.edu/tgn/1064376>,Santa Maria,,,,,,,,,
<http://vocab.getty.edu/tgn/1064176>,Lavin,,,,,,,,,
<http://vocab.getty.edu/tgn/1064050>,Fiesch,,"""Fiesch""@de",,,,,,,
<http://vocab.getty.edu/tgn/1048190>,Vlaardingen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064189>,Haudères,,,,,,,,,
<http://vocab.getty.edu/tgn/1064256>,Nendaz,,,,,,,,,
<http://vocab.getty.edu/tgn/1041673>,Warendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/1064302>,Pontresina,,,"""Pontresina""@it",,,,,,
<http://vocab.getty.edu/tgn/1064082>,Gletsch,,,,,,,,,
<http://vocab.getty.edu/tgn/1051098>,Tain,"""Tain""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1050702>,Glenelg,"""Glenelg""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1064304>,Poschiavo,,,"""Poschiavo""@it",,,,,,
