Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn,Lat,Long
<http://vocab.getty.edu/tgn/8705593>,Pignieu,,,,,,,,,,46.613461,9.437878
<http://vocab.getty.edu/tgn/8705792>,Torrentalp,,"""Torrentalp""@de",,,,,,,,46.36152,7.641316
<http://vocab.getty.edu/tgn/8705344>,Sankt Peter,,,,,,,,,,46.833044,9.650909
<http://vocab.getty.edu/tgn/8705552>,Steinhaus,,"""Steinhaus""@de",,,,,,,,46.421841,8.177411
<http://vocab.getty.edu/tgn/8705833>,Züneweid,,"""Züneweid""@de",,,,,,,,46.431872,7.335537
<http://vocab.getty.edu/tgn/8705403>,Les Rappes,,,,,,,,,,46.081783,7.049817
<http://vocab.getty.edu/tgn/8705784>,Le Baté,,,,"""Le Baté""@fr",,,,,,46.326505,7.402354
<http://vocab.getty.edu/tgn/8705827>,Plaines Mosses,,,,"""Plaines Mosses""@fr",,,,,,46.402044,7.097657
<http://vocab.getty.edu/tgn/8705538>,Strassberg,,,,,,,,,,46.845052,9.750168
<http://vocab.getty.edu/tgn/8705392>,Muldain,,,,,,,,,,46.692714,9.525031
<http://vocab.getty.edu/tgn/8706100>,Ze Schmidu,,"""Ze Schmidu""@de",,,,,,,,46.290462,7.690378
<http://vocab.getty.edu/tgn/8706081>,Viano,,,"""Viano""@it",,,,,,,46.253331,10.139415
<http://vocab.getty.edu/tgn/8705561>,Sankt German,,,,,,,,,,46.312682,7.822081
<http://vocab.getty.edu/tgn/8705646>,Lens,,,,"""Lens""@fr",,,,,,46.282978,7.449763
<http://vocab.getty.edu/tgn/8705337>,Santa Domenica,,,"""Santa Domenica""@it",,,,,,,46.350787,9.122638
<http://vocab.getty.edu/tgn/8705365>,Plaz Beischen,,,,,,,,,,46.57482,9.634858
<http://vocab.getty.edu/tgn/8705330>,Sardasca,,,,,,,,,,46.866667,10
<http://vocab.getty.edu/tgn/8705401>,Les Thioleyres,,,,,,,,,,46.538481,6.812308
<http://vocab.getty.edu/tgn/8705533>,Stürvis,,,,,,,,,,46.663326,9.542379
<http://vocab.getty.edu/tgn/8705787>,Les Rouvenes,,,,"""Les Rouvenes""@fr",,,,,,46.361206,7.036673
<http://vocab.getty.edu/tgn/8705347>,Sankt Moritz-Bad,,,,,,,,,,46.466667,9.833333
<http://vocab.getty.edu/tgn/8705407>,Les Plans-sur-Bex,,,,"""Les Plans-sur-Bex""@fr",,,,,,46.256751,7.091616
<http://vocab.getty.edu/tgn/8705771>,Sankt Barbara,,"""Sankt Barbara""@de",,,,,,,,46.324902,7.62982
<http://vocab.getty.edu/tgn/8705379>,Münstertal,,,,,,,,,,46.599181,10.360943
<http://vocab.getty.edu/tgn/8705332>,San Vittore,,,"""San Vittore""@it",,,,,,,46.237088,9.106841
<http://vocab.getty.edu/tgn/8705535>,Stuckishaus,,,,,,,,,,46.973058,7.436158
<http://vocab.getty.edu/tgn/8705385>,Mund,,"""Mund""@de",,,,,,,,46.315585,7.94116
<http://vocab.getty.edu/tgn/8705456>,Gamsen,,"""Gamsen""@de",,,,,,,,46.304815,7.953585
<http://vocab.getty.edu/tgn/8706804>,Ueberlandquart,,,,,,,,,,46.95,9.616667
<http://vocab.getty.edu/tgn/8706525>,Figgerscha,,"""Figgerscha""@de",,,,,,,,46.366768,8.220544
<http://vocab.getty.edu/tgn/8706818>,Tschiertschen,,,,,,,,,,46.817657,9.606376
<http://vocab.getty.edu/tgn/8706212>,Gletscherstafel,,"""Gletscherstafel""@de",,,,,,,,46.435066,7.862806
<http://vocab.getty.edu/tgn/8706192>,Egga,,"""Egga""@de",,,,,,,,46.433589,8.147739
<http://vocab.getty.edu/tgn/8706137>,Schitter,,"""Schitter""@de",,,,,,,,46.328424,7.971544
<http://vocab.getty.edu/tgn/8706414>,Thun,,"""Thun""@de",,,,,,,,46.763195,7.65575
<http://vocab.getty.edu/tgn/8706117>,Les Pâquiers,,,,"""Les Pâquiers""@fr",,,,,,46.292126,7.069394
<http://vocab.getty.edu/tgn/8706143>,La Fortsey,,,,"""La Fortsey""@fr",,,,,,46.329246,7.548699
<http://vocab.getty.edu/tgn/8706534>,Vals,,"""Vals""@de",,,,,,,,46.404642,9.772066
<http://vocab.getty.edu/tgn/8706108>,La Tour,,,,"""La Tour""@fr",,,,,,46.291263,7.222364
<http://vocab.getty.edu/tgn/8706453>,Vechigen,,,,,,,,,,46.947138,7.562078
<http://vocab.getty.edu/tgn/8706840>,Les Evouettes,,,,"""Les Evouettes""@fr",,,,,,46.295686,7.375966
<http://vocab.getty.edu/tgn/8706514>,Sous la Joux,,,,"""Sous la Joux""@fr",,,,,,46.366292,7.146511
<http://vocab.getty.edu/tgn/8706498>,Raspille,,,,"""Raspille""@fr",,,,,,46.332334,7.550921
<http://vocab.getty.edu/tgn/8706486>,Schwendi,,"""Schwendi""@de",,,,,,,,46.330647,7.992868
<http://vocab.getty.edu/tgn/8706447>,Vennes,,,,,,,,,,46.539852,6.653755
<http://vocab.getty.edu/tgn/8706779>,Goms,,"""Goms""@de",,,,,,,,46.466462,8.226788
<http://vocab.getty.edu/tgn/8706515>,Rischinu,,"""Rischinu""@de",,,,,,,,46.366332,7.989999
<http://vocab.getty.edu/tgn/8706120>,Loc,,,,"""Loc""@fr",,,,,,46.292346,7.510763
<http://vocab.getty.edu/tgn/8706205>,Les Tattes,,,,"""Les Tattes""@fr",,,,,,46.434379,6.310118
<http://vocab.getty.edu/tgn/8706433>,Entremont,,,,"""Entremont""@fr",,,,,,45.993295,7.233281
<http://vocab.getty.edu/tgn/8706428>,Morges,,,,"""Morges""@fr",,,,,,46.569872,6.417594
<http://vocab.getty.edu/tgn/8706432>,Saint-Maurice,,,,"""Saint-Maurice""@fr",,,,,,46.13744,6.977213
<http://vocab.getty.edu/tgn/8706491>,Stutz,,"""Stutz""@de",,,,,,,,46.331433,8.00191
<http://vocab.getty.edu/tgn/8706430>,Nyon,,,,"""Nyon""@fr",,,,,,46.44099,6.195443
<http://vocab.getty.edu/tgn/8706115>,Unterems,,"""Unterems""@de",,,,,,,,46.29178,7.696122
<http://vocab.getty.edu/tgn/8706199>,Moulin du Creux,,,,"""Moulin du Creux""@fr",,,,,,46.434071,6.245595
<http://vocab.getty.edu/tgn/8706551>,Nouvelle Ferme du Crêt,,,,"""Nouvelle Ferme du Crêt""@fr",,,,,,46.405859,6.155579
<http://vocab.getty.edu/tgn/8706456>,Vaulion,,,,,,,,,,46.689231,6.389805
<http://vocab.getty.edu/tgn/8706426>,Ouest Lausannois,,,,"""Ouest Lausannois""@fr",,,,,,46.539347,6.573609
<http://vocab.getty.edu/tgn/8706135>,Engersch,,"""Engersch""@de",,,,,,,,46.328375,7.710133
<http://vocab.getty.edu/tgn/8706493>,La Grand-Jeur,,,,"""La Grand-Jeur""@fr",,,,,,46.331586,6.827068
<http://vocab.getty.edu/tgn/8706478>,Stockalpji,,"""Stockalpji""@de",,,,,,,,46.293573,8.057997
<http://vocab.getty.edu/tgn/8706777>,Visp,,"""Visp""@de",,,,,,,,46.110341,7.846925
<http://vocab.getty.edu/tgn/8706436>,Hérens,,,,"""Hérens""@fr",,,,,,46.154398,7.438474
<http://vocab.getty.edu/tgn/8706112>,Löüb,,"""Löüb""@de",,,,,,,,46.291523,8.078488
<http://vocab.getty.edu/tgn/8706521>,Tatiana,,,,"""Tatiana""@fr",,,,,,46.366473,6.224426
<http://vocab.getty.edu/tgn/8706423>,Riviera-Pays-d'Enhaut,,,,"""Riviera-Pays-d'Enhaut""@fr",,,,,,46.441626,7.009009
<http://vocab.getty.edu/tgn/8706524>,Greich,,"""Greich""@de",,,,,,,,46.366707,8.038925
<http://vocab.getty.edu/tgn/8706812>,Turahus,,,,,,,,,,46.633333,9.283333
<http://vocab.getty.edu/tgn/8706825>,Les Briesses,,,,"""Les Briesses""@fr",,,,,,46.294063,7.476071
<http://vocab.getty.edu/tgn/8706438>,Vermala,,,,,,,,,,46.317236,7.488439
<http://vocab.getty.edu/tgn/8706182>,Laxerstafel,,"""Laxerstafel""@de",,,,,,,,46.403704,8.102721
<http://vocab.getty.edu/tgn/8706160>,Ze Hittu,,"""Ze Hittu""@de",,,,,,,,46.364404,8.04449
<http://vocab.getty.edu/tgn/8706494>,Mattachra,,"""Mattachra""@de",,,,,,,,46.331692,7.78667
<http://vocab.getty.edu/tgn/8706464>,Rohrberg,,"""Rohrberg""@de",,,,,,,,46.293021,7.943427
<http://vocab.getty.edu/tgn/8706147>,Les Voëttes,,,,"""Les Voëttes""@fr",,,,,,46.363233,7.094175
<http://vocab.getty.edu/tgn/8706462>,Le Pertou,,,,"""Le Pertou""@fr",,,,,,46.292807,7.403266
<http://vocab.getty.edu/tgn/8706499>,Les Rousses,,,,"""Les Rousses""@fr",,,,,,46.332458,7.436878
<http://vocab.getty.edu/tgn/8706799>,Uetendorf,,,,,,,,,,46.773917,7.572506
<http://vocab.getty.edu/tgn/8706164>,Kluscheten,,"""Kluscheten""@de",,,,,,,,46.364504,7.609578
<http://vocab.getty.edu/tgn/8706518>,Halte,,"""Halte""@de",,,,,,,,46.366445,8.053637
<http://vocab.getty.edu/tgn/8706434>,Sitten,,"""Sitten""@de",,,,,,,,46.29515,7.353683
<http://vocab.getty.edu/tgn/8706144>,Veyges,,,,"""Veyges""@fr",,,,,,46.329519,6.991011
<http://vocab.getty.edu/tgn/8706833>,Uttignou,,,,"""Uttignou""@fr",,,,,,46.294843,7.40969
<http://vocab.getty.edu/tgn/8706488>,Les Barges,,,,"""Les Barges""@fr",,,,,,46.330775,6.923476
<http://vocab.getty.edu/tgn/8706816>,Tschuggen,,,,,,,,,,46.786771,9.919839
<http://vocab.getty.edu/tgn/8706776>,Leuk,,"""Leuk""@de",,,,,,,,46.29515,7.669105
<http://vocab.getty.edu/tgn/8706134>,Perche,,,,"""Perche""@fr",,,,,,46.328346,7.100958
<http://vocab.getty.edu/tgn/8706484>,Les Rannaux,,,,"""Les Rannaux""@fr",,,,,,46.330104,6.178594
<http://vocab.getty.edu/tgn/8706489>,Massegga,,"""Massegga""@de",,,,,,,,46.331019,8.004023
<http://vocab.getty.edu/tgn/8706475>,Ergisch,,"""Ergisch""@de",,,,,,,,46.29334,7.714677
<http://vocab.getty.edu/tgn/8706118>,Vermenala,,,,"""Vermenala""@fr",,,,,,46.292152,7.371118
<http://vocab.getty.edu/tgn/8706813>,Tuors Davant,,,,,,,,,,46.64337,9.801974
<http://vocab.getty.edu/tgn/8706184>,Kummenalp,,"""Kummenalp""@de",,,,,,,,46.403867,7.739156
<http://vocab.getty.edu/tgn/8706841>,La Rogneuse,,,,"""La Rogneuse""@fr",,,,,,46.295736,7.420984
<http://vocab.getty.edu/tgn/8706149>,Müelera,,"""Müelera""@de",,,,,,,,46.363455,7.979428
<http://vocab.getty.edu/tgn/8706179>,Ufem Büel,,"""Ufem Büel""@de",,,,,,,,46.403402,7.326692
<http://vocab.getty.edu/tgn/8706152>,Petit Bois,,,,"""Petit Bois""@fr",,,,,,46.363809,6.182803
<http://vocab.getty.edu/tgn/8706457>,Vauffelin,,,,,,,,,,47.18806,7.298702
<http://vocab.getty.edu/tgn/8706554>,Marcins,,,,"""Marcins""@fr",,,,,,46.435781,6.260868
<http://vocab.getty.edu/tgn/8706532>,Pra Cornet,,,,"""Pra Cornet""@fr",,,,,,46.404469,7.132583
<http://vocab.getty.edu/tgn/8706831>,Pra Sautier,,,,"""Pra Sautier""@fr",,,,,,46.294346,7.028152
<http://vocab.getty.edu/tgn/8706496>,Tschingere,,"""Tschingere""@de",,,,,,,,46.332204,7.628141
<http://vocab.getty.edu/tgn/8706130>,Ponty,,,,"""Ponty""@fr",,,,,,46.328056,7.007001
<http://vocab.getty.edu/tgn/8706819>,Tschenten,,,,,,,,,,46.503668,7.549094
<http://vocab.getty.edu/tgn/8706125>,Jeizinen,,"""Jeizinen""@de",,,,,,,,46.327069,7.723517
<http://vocab.getty.edu/tgn/8706775>,Sierre,,,,"""Sierre""@fr",,,,,,46.22223,7.563964
<http://vocab.getty.edu/tgn/8706443>,Vercorin,,,,,,,,,,46.25,7.516667
<http://vocab.getty.edu/tgn/8706123>,Ladu,,"""Ladu""@de",,,,,,,,46.326547,7.76659
<http://vocab.getty.edu/tgn/8706834>,Les Tannes,,,,"""Les Tannes""@fr",,,,,,46.294893,7.036
<http://vocab.getty.edu/tgn/8706476>,Eril,,"""Eril""@de",,,,,,,,46.293374,7.792921
<http://vocab.getty.edu/tgn/8706519>,Zenhäusern,,"""Zenhäusern""@de",,,,,,,,46.366459,8.078805
<http://vocab.getty.edu/tgn/8706186>,Moulin de Chiblins,,,,"""Moulin de Chiblins""@fr",,,,,,46.404023,6.190668
<http://vocab.getty.edu/tgn/8706158>,Egga,,"""Egga""@de",,,,,,,,46.364139,8.07096
<http://vocab.getty.edu/tgn/8706474>,Plan-Cernet,,,,"""Plan-Cernet""@fr",,,,,,46.293258,7.324524
<http://vocab.getty.edu/tgn/8706126>,Les Sans,,,,"""Les Sans""@fr",,,,,,46.327096,7.552399
<http://vocab.getty.edu/tgn/8706547>,Plancudrey,,,,"""Plancudrey""@fr",,,,,,46.405518,6.948718
<http://vocab.getty.edu/tgn/8706431>,Monthey,,,,"""Monthey""@fr",,,,,,46.264626,6.899205
<http://vocab.getty.edu/tgn/8706110>,La Charbonnière,,,,"""La Charbonnière""@fr",,,,,,46.291396,6.942973
<http://vocab.getty.edu/tgn/8706835>,Lamonieren,,"""Lamonieren""@de",,,,,,,,46.294953,7.675542
<http://vocab.getty.edu/tgn/8706570>,Stalde,,"""Stalde""@de",,,,,,,,46.437067,7.445263
<http://vocab.getty.edu/tgn/8706505>,Fromatta,,"""Fromatta""@de",,,,,,,,46.332751,7.989918
<http://vocab.getty.edu/tgn/8706187>,Les Terreaux,,,,"""Les Terreaux""@fr",,,,,,46.404076,6.937174
<http://vocab.getty.edu/tgn/8706832>,Pussines,,,,"""Pussines""@fr",,,,,,46.294407,6.984765
<http://vocab.getty.edu/tgn/8706817>,Tschingeren,,,,,,,,,,46.330682,7.633012
<http://vocab.getty.edu/tgn/8706441>,Verdabbio,,,"""Verdabbio""@it",,,,,,,46.268465,9.15723
<http://vocab.getty.edu/tgn/8706502>,Ploumachit,,,,"""Ploumachit""@fr",,,,,,46.332649,7.514012
<http://vocab.getty.edu/tgn/8706563>,Unnerbärg,,"""Unnerbärg""@de",,,,,,,,46.436263,8.139501
<http://vocab.getty.edu/tgn/8704823>,Arni Alp,,,,,,,,,,46.816667,8.25
<http://vocab.getty.edu/tgn/8704950>,Lipplisbühl,,,,,,,,,,46.933333,8.75
<http://vocab.getty.edu/tgn/8704828>,Aristau,,,,,,,,,,47.286915,8.363562
<http://vocab.getty.edu/tgn/8704829>,Arisdorf,,,,,,,,,,47.510104,7.764598
<http://vocab.getty.edu/tgn/8704792>,Dreischübel,,,,,,,,,,46.766667,7.833333
<http://vocab.getty.edu/tgn/8704817>,Buchberg,,,,,,,,,,47.572502,8.558703
<http://vocab.getty.edu/tgn/8704857>,Tecknau,,,,,,,,,,47.451325,7.88399
<http://vocab.getty.edu/tgn/8704971>,Irgenhausen,,"""Irgenhausen""@de",,,,,,,,47.36158,8.79348
<http://vocab.getty.edu/tgn/8704958>,Ittenthal,,,,,,,,,,47.518341,8.059637
<http://vocab.getty.edu/tgn/8704915>,Neudorf,,,,,,,,,,47.176987,8.209109
<http://vocab.getty.edu/tgn/8704909>,Prêles,,,,,,,,,,47.2,7.25
<http://vocab.getty.edu/tgn/8705012>,Dörfli,,,,,,,,,,46.81793,9.752684
<http://vocab.getty.edu/tgn/8705031>,Bruson,,,,"""Bruson""@fr",,,,,,46.065975,7.218317
<http://vocab.getty.edu/tgn/8704881>,Schafisheim,,,,,,,,,,47.375287,8.140761
<http://vocab.getty.edu/tgn/8704926>,Neftenbach,,,,,,,,,,47.528127,8.668535
<http://vocab.getty.edu/tgn/8704811>,Büchler,,"""Büchler""@de",,,,,,,,47.4109,9.51663
<http://vocab.getty.edu/tgn/8704866>,Schenkon,,,,,,,,,,47.168301,8.143841
<http://vocab.getty.edu/tgn/8704910>,Pregny-Chambésy,,,,,,,,,,46.237891,6.142386
<http://vocab.getty.edu/tgn/8704996>,Giebel,,,,,,,,,,46.494335,7.441874
<http://vocab.getty.edu/tgn/8704995>,Giessbach,,,,,,,,,,46.735122,8.023329
<http://vocab.getty.edu/tgn/8704841>,Arbaz,,,,"""Arbaz""@fr",,,,,,46.278097,7.385415
<http://vocab.getty.edu/tgn/8704871>,Schattdorf,,,,,,,,,,46.865501,8.654655
<http://vocab.getty.edu/tgn/8704935>,Lohn,,,,,,,,,,47.755406,8.670203
<http://vocab.getty.edu/tgn/8704963>,Isola,,,"""Isola""@it",,,,,,,46.412863,9.739562
<http://vocab.getty.edu/tgn/8704928>,Nebikon,,,,,,,,,,47.192572,7.978055
<http://vocab.getty.edu/tgn/8704824>,Arni,,,,,,,,,,46.935186,7.664734
<http://vocab.getty.edu/tgn/8704981>,Girenbad,,"""Girenbad""@de",,,,,,,,47.452431,8.847897
<http://vocab.getty.edu/tgn/8704997>,Gidisdorf,,,,,,,,,,46.7,8.033333
<http://vocab.getty.edu/tgn/8704990>,Giffers,,,,,,,,,,46.762298,7.208451
<http://vocab.getty.edu/tgn/8705002>,Gettnau,,,,,,,,,,47.140188,7.970379
<http://vocab.getty.edu/tgn/8705009>,Dornhaus,,,,,,,,,,46.949401,9.029305
<http://vocab.getty.edu/tgn/8705015>,Donneloye,,,,,,,,,,46.745011,6.715582
<http://vocab.getty.edu/tgn/8704843>,Teufenthal,,,,,,,,,,47.328634,8.120738
<http://vocab.getty.edu/tgn/8704998>,Gibswil,,"""Gibswil""@de",,,,,,,,47.31322,8.91355
<http://vocab.getty.edu/tgn/8704830>,Argseeli,,,,,,,,,,46.900244,8.927914
<http://vocab.getty.edu/tgn/8705010>,Dornhalden,,,,,,,,,,46.8,7.6
<http://vocab.getty.edu/tgn/8704912>,Neuenkirch,,,,,,,,,,47.099891,8.204161
<http://vocab.getty.edu/tgn/8704937>,Lohalp,,,,,,,,,,46.85,8.083333
<http://vocab.getty.edu/tgn/8704800>,Buix,,,,,,,,,,47.481098,7.030544
<http://vocab.getty.edu/tgn/8704946>,Littewil,,,,,,,,,,46.962535,7.585075
<http://vocab.getty.edu/tgn/8704793>,Dreiligass,,,,,,,,,,46.773309,7.676782
<http://vocab.getty.edu/tgn/8704804>,Bühler,,"""Bühler""@de",,,,,,,,47.372908,9.421226
<http://vocab.getty.edu/tgn/8704954>,Lindenthal,,,,,,,,,,46.981956,7.556312
<http://vocab.getty.edu/tgn/8704812>,Buchholterberg,,,,,,,,,,46.813513,7.674629
<http://vocab.getty.edu/tgn/8705008>,Dottikon,,,,,,,,,,47.38437,8.239807
<http://vocab.getty.edu/tgn/8705044>,Brot-Plamboz,,,,,,,,,,46.980265,6.73774
<http://vocab.getty.edu/tgn/8704968>,Isenthal,,,,,,,,,,46.910792,8.561208
<http://vocab.getty.edu/tgn/8705017>,Donatyre,,,,,,,,,,46.876439,7.058538
<http://vocab.getty.edu/tgn/8704835>,Arconciel,,,,,,,,,,46.746348,7.124687
<http://vocab.getty.edu/tgn/8704810>,Buchrain,,,,,,,,,,47.086016,8.346213
<http://vocab.getty.edu/tgn/8704786>,Düdingen,,,,,,,,,,46.849152,7.188475
<http://vocab.getty.edu/tgn/8704872>,Scharmadläger,,,,,,,,,,46.766667,8.35
<http://vocab.getty.edu/tgn/8705006>,Dranse,,,,"""Dranse""@fr",,,,,,45.989076,7.181368
<http://vocab.getty.edu/tgn/8704825>,Arnex-sur-Orbe,,,,,,,,,,46.693983,6.518862
<http://vocab.getty.edu/tgn/8704844>,Teufen,,,,,,,,,,47.551923,8.565991
<http://vocab.getty.edu/tgn/8704797>,Bullet,,,,,,,,,,46.830273,6.5545
<http://vocab.getty.edu/tgn/8704957>,Linden,,,,,,,,,,46.848717,7.674913
<http://vocab.getty.edu/tgn/8704880>,Schaftelen,,,,,,,,,,46.716667,8.333333
<http://vocab.getty.edu/tgn/8704989>,Gilly,,,,,,,,,,46.457949,6.296717
<http://vocab.getty.edu/tgn/8704984>,Giova,,,"""Giova""@it",,,,,,,46.251722,9.115868
<http://vocab.getty.edu/tgn/8704965>,Isleten,,,,,,,,,,46.920379,8.592813
<http://vocab.getty.edu/tgn/8704873>,Schärlig,,,,,,,,,,46.883333,7.9
<http://vocab.getty.edu/tgn/8704914>,Neuenegg,,,,,,,,,,46.9,7.283333
<http://vocab.getty.edu/tgn/8704969>,Isenfluh,,,,,,,,,,46.620583,7.895542
<http://vocab.getty.edu/tgn/8705039>,Brünigen,,,,,,,,,,46.751422,8.136785
<http://vocab.getty.edu/tgn/8704802>,Buholz,,,,,,,,,,47.080695,8.083989
<http://vocab.getty.edu/tgn/8704815>,Buchen,,,,,,,,,,46.583333,7.9
<http://vocab.getty.edu/tgn/8704988>,Gimel,,,,,,,,,,46.509451,6.307361
<http://vocab.getty.edu/tgn/8704807>,Buchthalen,,,,,,,,,,47.697363,8.649922
<http://vocab.getty.edu/tgn/8704974>,Inwil,,,,,,,,,,47.125304,8.348849
<http://vocab.getty.edu/tgn/8705042>,Brügg,,,,,,,,,,47.123408,7.275955
<http://vocab.getty.edu/tgn/8705019>,Dompierre,,,,,,,,,,46.708499,6.883417
<http://vocab.getty.edu/tgn/8704983>,Gipf-Oberfrick,,,,,,,,,,47.498751,8.004975
<http://vocab.getty.edu/tgn/8704808>,Buchs,,,,,,,,,,47.458292,8.440069
<http://vocab.getty.edu/tgn/8704913>,Neuenhof,,,,,,,,,,47.452596,8.325772
<http://vocab.getty.edu/tgn/8704955>,Lindenhof,,,,,,,,,,46.987261,7.059996
<http://vocab.getty.edu/tgn/8705030>,Brüttelen,,,,,,,,,,47.022691,7.147928
<http://vocab.getty.edu/tgn/8704803>,Bühlrüti,,,,,,,,,,46.883333,8.516667
<http://vocab.getty.edu/tgn/8704982>,Girenbad,,"""Girenbad""@de",,,,,,,,47.30979,8.87151
<http://vocab.getty.edu/tgn/8705013>,Dorénaz,,,,"""Dorénaz""@fr",,,,,,46.148733,7.042546
<http://vocab.getty.edu/tgn/8705018>,Dompierre,,,,,,,,,,46.852198,6.991005
<http://vocab.getty.edu/tgn/8704922>,Nessenthal,,,,,,,,,,46.720436,8.296821
<http://vocab.getty.edu/tgn/8704818>,Buch,,,,,,,,,,47.55,8.633333
<http://vocab.getty.edu/tgn/8704987>,Gimmelwald,,,,,,,,,,46.545999,7.891492
<http://vocab.getty.edu/tgn/8704805>,Bühlen,,,,,,,,,,46.716774,8.098475
<http://vocab.getty.edu/tgn/8704886>,Schachen,,,,,,,,,,47.037651,8.139402
<http://vocab.getty.edu/tgn/8704836>,Arch,,,,,,,,,,47.166249,7.429376
<http://vocab.getty.edu/tgn/8704941>,Loch,,,,,,,,,,46.65,8.6
<http://vocab.getty.edu/tgn/8705045>,Brot-Dessous,,,,,,,,,,46.955845,6.748156
<http://vocab.getty.edu/tgn/8705021>,Domdidier,,,,,,,,,,46.866766,7.013274
<http://vocab.getty.edu/tgn/8705001>,Geuensee,,,,,,,,,,47.199703,8.106895
<http://vocab.getty.edu/tgn/8705034>,Brunnenthal,,,,,,,,,,47.086674,7.468571
<http://vocab.getty.edu/tgn/8705028>,Brüttisellen,,,,,,,,,,47.42273,8.628655
<http://vocab.getty.edu/tgn/8705029>,Brütten,,,,,,,,,,47.472637,8.676044
<http://vocab.getty.edu/tgn/8704975>,Intschi,,,,,,,,,,46.760391,8.648963
<http://vocab.getty.edu/tgn/8704964>,Islikon,,"""Islikon""@de",,,,,,,,47.54601,8.84173
<http://vocab.getty.edu/tgn/8704814>,Buchen,,,,,,,,,,46.933333,9.716667
<http://vocab.getty.edu/tgn/8704867>,Schelten,,,,,,,,,,47.333464,7.545748
<http://vocab.getty.edu/tgn/8704908>,Presinge,,,,"""Presinge""@fr",,,,,,46.219015,6.255706
<http://vocab.getty.edu/tgn/8704856>,Tegerfelden,,,,,,,,,,47.55809,8.28914
<http://vocab.getty.edu/tgn/2001694>,Tulsa,,,,,,,,,,36.1,-95.9
<http://vocab.getty.edu/tgn/2002363>,Winnebago,,,,,,,,,,44.0667,-88.65
<http://vocab.getty.edu/tgn/2013550>,Redondo Beach,,,,,,,,,,33.8333,-118.3833
<http://vocab.getty.edu/tgn/2027885>,Forest Lake,,,,,,,,,,42.2,-88.05
<http://vocab.getty.edu/tgn/2028760>,Libertyville,,,,,,,,,,42.2667,-87.95
<http://vocab.getty.edu/tgn/2026467>,Barrington,,,,,,,,,,42.15,-88.1333
<http://vocab.getty.edu/tgn/2030674>,Wheaton,,,,,,,,,,41.85,-88.1
<http://vocab.getty.edu/tgn/2017192>,New Milford,,,,,,,,,,41.5667,-73.4
<http://vocab.getty.edu/tgn/2028563>,Kenilworth,,,,,,,,,,42.0833,-87.7167
<http://vocab.getty.edu/tgn/2012194>,Lemoore,,,,,,,,,,36.3,-119.7667
<http://vocab.getty.edu/tgn/2002317>,Door,,,,,,,,,,44.9167,-87.3
<http://vocab.getty.edu/tgn/2026429>,Aurora,,,,,,,,,,41.75,-88.3167
<http://vocab.getty.edu/tgn/2025693>,Hansen,,,,,,,,,,42.5167,-114.3
<http://vocab.getty.edu/tgn/2027429>,Deerfield,,,,,,,,,,42.1667,-87.8333
<http://vocab.getty.edu/tgn/2016115>,Peetz,,,,,,,,,,40.95,-103.1
<http://vocab.getty.edu/tgn/2031713>,Elkhart,,,,,,,,,,41.6667,-85.9667
<http://vocab.getty.edu/tgn/2007319>,Sedona,,,,,,,,,,34.8667,-111.75
<http://vocab.getty.edu/tgn/2013536>,Redding,,,,,,,,,,40.5833,-122.3833
<http://vocab.getty.edu/tgn/2016859>,Fairfield,,,,,,,,,,41.1333,-73.25
<http://vocab.getty.edu/tgn/2012783>,Montebello,,,,,,,,,,34,-118.1
<http://vocab.getty.edu/tgn/2001457>,Taos,,,,,,,,,,36.8667,-105.8667
<http://vocab.getty.edu/tgn/2002177>,Orange,,,,,,,,,,38.25,-78.0333
<http://vocab.getty.edu/tgn/2016578>,Ansonia,,,,,,,,,,41.3333,-73.0667
<http://vocab.getty.edu/tgn/2001211>,Laclede,,,,,,,,,,37.65,-92.6
<http://vocab.getty.edu/tgn/2017231>,Norwalk,,,,,,,,,,41.1167,-73.4
<http://vocab.getty.edu/tgn/2030744>,Wilmette,,,,,,,,,,42.0667,-87.7167
<http://vocab.getty.edu/tgn/2001071>,Stearns,,,,,,,,,,45.55,-94.55
<http://vocab.getty.edu/tgn/2001716>,Lane,,,,,,,,,,43.9167,-122.8333
<http://vocab.getty.edu/tgn/2002133>,Lamoille,,,,,,,,,,44.5833,-72.6333
<http://vocab.getty.edu/tgn/2016615>,Bloomfield,,,,,,,,,,41.8167,-72.7167
<http://vocab.getty.edu/tgn/2006646>,Chandler,,,,,,,,,,33.3,-111.8333
<http://vocab.getty.edu/tgn/2013507>,Rancho Palos Verdes,,,,,,,,,,33.7333,-118.3833
<http://vocab.getty.edu/tgn/2001060>,Ramsey,,,,,,,,,,45.0333,-93.0833
<http://vocab.getty.edu/tgn/2036918>,Overland Park,,,,,,,,,,38.9667,-94.6667
<http://vocab.getty.edu/tgn/2009950>,Altadena,,,,,,,,,,34.1833,-118.1167
<http://vocab.getty.edu/tgn/2030191>,Somonauk,,,,,,,,,,41.6333,-88.6667
<http://vocab.getty.edu/tgn/2017295>,Pine Orchard,,,,,,,,,,41.2667,-72.7667
<http://vocab.getty.edu/tgn/2014147>,Santa Venetia,,,,,,,,,,37.9833,-122.5167
<http://vocab.getty.edu/tgn/2017193>,New Preston,,,,,,,,,,41.6667,-73.35
