Concept,Label,Concept_Label,Lat,Long
<http://vocab.getty.edu/tgn/7014425>,Pomona,Pomona,34.05,-117.75
<http://vocab.getty.edu/tgn/7014636>,Winnetka,Winnetka,42.1,-87.7333
<http://vocab.getty.edu/tgn/7014483>,Sarasota,Sarasota,27.3333,-82.5167
<http://vocab.getty.edu/tgn/7016047>,Dearborn,Dearborn,42.3167,-83.1667
<http://vocab.getty.edu/tgn/7014463>,San Pedro,"""San Pedro""@es",33.7333,-118.2833
<http://vocab.getty.edu/tgn/7016142>,Bodrum,Bodrum,37.05,27.4667
<http://vocab.getty.edu/tgn/7014273>,Portland,Portland,45.5167,-122.6667
<http://vocab.getty.edu/tgn/7014329>,Reno,Reno,39.5167,-119.8
<http://vocab.getty.edu/tgn/7014308>,Racine,Racine,42.7167,-87.7667
<http://vocab.getty.edu/tgn/7014275>,Portsmouth,Portsmouth,43.0667,-70.75
<http://vocab.getty.edu/tgn/7014254>,Oak Park,Oak Park,41.8833,-87.7833
<http://vocab.getty.edu/tgn/7014494>,Seattle,Seattle,47.6,-122.3167
<http://vocab.getty.edu/tgn/7015303>,Eagle Rock,Eagle Rock,34.1333,-118.2
<http://vocab.getty.edu/tgn/7015334>,Northridge,Northridge,34.2167,-118.5333
<http://vocab.getty.edu/tgn/7014590>,Waterbury,Waterbury,41.55,-73.05
<http://vocab.getty.edu/tgn/7014378>,Toledo,Toledo,41.65,-83.55
<http://vocab.getty.edu/tgn/7016143>,Carthage,"""Cartagine""@it",36.85,10.3333
<http://vocab.getty.edu/tgn/7016143>,Carthage,"""Carthago""@la",36.85,10.3333
<http://vocab.getty.edu/tgn/7015344>,Reseda,Reseda,34.2,-118.5333
<http://vocab.getty.edu/tgn/7014229>,Niagara Falls,Niagara Falls,43.0833,-79.05
<http://vocab.getty.edu/tgn/7014434>,Saginaw,Saginaw,43.4167,-83.95
<http://vocab.getty.edu/tgn/7014651>,Anne Arundel,Anne Arundel,39,-76.6167
<http://vocab.getty.edu/tgn/7014250>,Oakland,Oakland,37.8,-122.2667
<http://vocab.getty.edu/tgn/7014423>,Plymouth,Plymouth,41.8333,-70.8333
<http://vocab.getty.edu/tgn/7014521>,Southampton,Southampton,40.8833,-72.3833
<http://vocab.getty.edu/tgn/7014564>,Taos,Taos,36.4,-105.5667
<http://vocab.getty.edu/tgn/7014390>,Paterson,Paterson,40.9167,-74.1667
<http://vocab.getty.edu/tgn/7014370>,Terre Haute,Terre Haute,39.4667,-87.4
<http://vocab.getty.edu/tgn/7015318>,Granada Hills,Granada Hills,34.25,-118.5167
<http://vocab.getty.edu/tgn/7014342>,Riverside,Riverside,41.8333,-87.8167
<http://vocab.getty.edu/tgn/7014406>,Philadelphia,Philadelphia,39.95,-75.15
<http://vocab.getty.edu/tgn/7014351>,Rockford,Rockford,42.2667,-89.0833
<http://vocab.getty.edu/tgn/7014343>,Roanoke,Roanoke,37.2667,-79.9333
<http://vocab.getty.edu/tgn/7014389>,Pasadena,Pasadena,34.1667,-118.15
<http://vocab.getty.edu/tgn/7014647>,Worcester,Worcester,42.25,-71.8
<http://vocab.getty.edu/tgn/7015009>,East Boston,East Boston,42.3667,-71.0333
<http://vocab.getty.edu/tgn/7014453>,San Antonio,San Antonio,29.4167,-98.4833
<http://vocab.getty.edu/tgn/7014383>,Palm Springs,Palm Springs,33.8167,-116.5333
<http://vocab.getty.edu/tgn/7014531>,Springfield,Springfield,42.1,-72.5833
<http://vocab.getty.edu/tgn/7014629>,Williamsburg,Williamsburg,37.2667,-76.7
<http://vocab.getty.edu/tgn/7014663>,Tulsa,Tulsa,36.15,-95.9833
<http://vocab.getty.edu/tgn/7015358>,Costa Mesa,Costa Mesa,33.6333,-117.9167
<http://vocab.getty.edu/tgn/7014529>,Springfield,Springfield,39.8,-89.6333
<http://vocab.getty.edu/tgn/7014468>,Sandwich,Sandwich,41.75,-70.4833
<http://vocab.getty.edu/tgn/7014632>,Wilmington,Wilmington,39.7333,-75.5333
<http://vocab.getty.edu/tgn/7014426>,Ponca City,Ponca City,36.7,-97.0833
<http://vocab.getty.edu/tgn/7014601>,Wayzata,Wayzata,44.9667,-93.5
<http://vocab.getty.edu/tgn/7014258>,Fayetteville,Fayetteville,36.05,-94.15
<http://vocab.getty.edu/tgn/8710439>,Brägji,"""Brägji""@de",46.317497,7.79
<http://vocab.getty.edu/tgn/8710764>,Corin-de-la-Crête,"""Corin-de-la-Crête""@fr",46.284964,7.503983
<http://vocab.getty.edu/tgn/8710508>,Hubel,"""Hubel""@de",46.427447,7.330341
<http://vocab.getty.edu/tgn/8710810>,Les Fornaches,"""Les Fornaches""@fr",46.356995,7.123401
<http://vocab.getty.edu/tgn/8710731>,Rotimatt,Rotimatt,46.964872,8.430776
<http://vocab.getty.edu/tgn/8710719>,Hüsli,Hüsli,46.958128,8.455533
<http://vocab.getty.edu/tgn/8710426>,Brunnen,"""Brunnen""@de",46.316683,7.666244
<http://vocab.getty.edu/tgn/8711062>,Dörflingen,"""Dörflingen""@de",47.70786,8.71927
<http://vocab.getty.edu/tgn/8710485>,Les Grangettes,"""Les Grangettes""@fr",46.394235,6.896792
<http://vocab.getty.edu/tgn/8710488>,La Prairie,"""La Prairie""@fr",46.394376,6.216858
<http://vocab.getty.edu/tgn/8710460>,Le Dézaley,"""Le Dézaley""@fr",46.356205,6.889886
<http://vocab.getty.edu/tgn/8710516>,Burreguet,"""Burreguet""@de",46.428168,7.321368
<http://vocab.getty.edu/tgn/8710399>,Wallenried,Wallenried,46.873317,7.114202
<http://vocab.getty.edu/tgn/8710481>,Bärsol,"""Bärsol""@de",46.393774,7.750289
<http://vocab.getty.edu/tgn/8710750>,Walchwil,Walchwil,47.101691,8.516932
<http://vocab.getty.edu/tgn/8710730>,Waltersberg,Waltersberg,46.95849,8.39724
<http://vocab.getty.edu/tgn/8710476>,Fleuweid,"""Fleuweid""@de",46.392581,7.286543
<http://vocab.getty.edu/tgn/8710855>,Le Châtelard,"""Le Châtelard""@fr",46.397813,6.933733
<http://vocab.getty.edu/tgn/8710802>,Dichtuhüs,"""Dichtuhüs""@de",46.319106,7.940694
<http://vocab.getty.edu/tgn/8710766>,Auliens,"""Auliens""@fr",46.285015,7.026262
<http://vocab.getty.edu/tgn/8710449>,Le Molard,"""Le Molard""@fr",46.354859,6.967082
<http://vocab.getty.edu/tgn/8710733>,Stöckmatt,Stöckmatt,46.958099,8.416145
<http://vocab.getty.edu/tgn/8710425>,Richelien,"""Richelien""@fr",46.284868,6.138737
<http://vocab.getty.edu/tgn/8710847>,Reeji,"""Reeji""@de",46.397135,7.280654
<http://vocab.getty.edu/tgn/8710470>,La Lavanche,"""La Lavanche""@fr",46.356635,7.117489
<http://vocab.getty.edu/tgn/8710461>,La Murée,"""La Murée""@fr",46.356222,7.12733
<http://vocab.getty.edu/tgn/8710459>,Les Echenards,"""Les Echenards""@fr",46.35614,7.084678
<http://vocab.getty.edu/tgn/8710400>,Wallenbuch,Wallenbuch,46.929482,7.225385
<http://vocab.getty.edu/tgn/8710392>,Walzenhausen,"""Walzenhausen""@de",47.448671,9.604952
<http://vocab.getty.edu/tgn/8710429>,Moulin de Grilly,"""Moulin de Grilly""@fr",46.316856,6.126022
<http://vocab.getty.edu/tgn/8710723>,Ober Sassi,Ober Sassi,46.96381,8.4503
<http://vocab.getty.edu/tgn/8710767>,Géronde,"""Géronde""@fr",46.285066,7.544018
<http://vocab.getty.edu/tgn/8710452>,Fond des Joux,"""Fond des Joux""@fr",46.355424,7.213436
<http://vocab.getty.edu/tgn/8710391>,Wangen,"""Wangen""@de",47.190577,8.895287
<http://vocab.getty.edu/tgn/8710734>,Ennerberg,Ennerberg,46.965312,8.398495
<http://vocab.getty.edu/tgn/8710483>,La Sèche,"""La Sèche""@fr",46.394047,6.143351
<http://vocab.getty.edu/tgn/8710478>,La Châ,"""La Châ""@fr",46.39284,7.044251
<http://vocab.getty.edu/tgn/8710729>,Stigli,Stigli,46.9727,8.437578
<http://vocab.getty.edu/tgn/8710491>,Brunnen,"""Brunnen""@de",46.394531,8.116939
<http://vocab.getty.edu/tgn/8710468>,Les Jeans,"""Les Jeans""@fr",46.356607,7.132165
<http://vocab.getty.edu/tgn/8710836>,Spitzi Egg,"""Spitzi Egg""@de",46.395381,7.322346
<http://vocab.getty.edu/tgn/8710739>,Hundachen,Hundachen,46.96408,8.41726
<http://vocab.getty.edu/tgn/8710846>,Saali,"""Saali""@de",46.396967,7.270671
<http://vocab.getty.edu/tgn/8710722>,Unter Sassi,Unter Sassi,46.96843,8.45056
<http://vocab.getty.edu/tgn/8710752>,Wahlen,Wahlen,47.402264,7.515112
<http://vocab.getty.edu/tgn/8710395>,Waltenschwil,Waltenschwil,47.334929,8.303436
<http://vocab.getty.edu/tgn/8710728>,Loren,Loren,46.971058,8.445964
<http://vocab.getty.edu/tgn/8710457>,Le Rosex,"""Le Rosex""@fr",46.356077,7.10747
<http://vocab.getty.edu/tgn/8710743>,Wäldi,"""Wäldi""@de",47.63421,9.09504
<http://vocab.getty.edu/tgn/8710724>,Ridli,Ridli,46.969886,8.456783
<http://vocab.getty.edu/tgn/8710735>,Hohfur,Hohfur,46.95815,8.40664
<http://vocab.getty.edu/tgn/8710795>,La Croix,"""La Croix""@fr",46.318793,7.127199
<http://vocab.getty.edu/tgn/8710421>,Ahorne,"""Ahorne""@de",46.284551,7.677805
<http://vocab.getty.edu/tgn/8710812>,Boviri,"""Boviri""@de",46.357218,7.632068
<http://vocab.getty.edu/tgn/8710479>,Chlussli,"""Chlussli""@de",46.393323,7.267887
<http://vocab.getty.edu/tgn/8710431>,Birgisch,"""Birgisch""@de",46.317093,7.955929
<http://vocab.getty.edu/tgn/8710438>,Arpille,"""Arpille""@fr",46.317405,7.13693
<http://vocab.getty.edu/tgn/8710808>,Bifiga,"""Bifiga""@de",46.319627,7.923453
<http://vocab.getty.edu/tgn/8710427>,Bouquetins,"""Bouquetins""@fr",46.316789,7.071612
<http://vocab.getty.edu/tgn/8710787>,Brentjong,"""Brentjong""@de",46.318247,7.651172
<http://vocab.getty.edu/tgn/8710740>,Acheri,Acheri,46.96883,8.432213
<http://vocab.getty.edu/tgn/8710840>,Schüdeli,"""Schüdeli""@de",46.395761,7.265736
<http://vocab.getty.edu/tgn/8710827>,La Rocaille,"""La Rocaille""@fr",46.358966,7.128595
<http://vocab.getty.edu/tgn/8710484>,L'Audalle,"""L'Audalle""@fr",46.394103,7.152711
<http://vocab.getty.edu/tgn/8710756>,Wagenhausen,"""Wagenhausen""@de",47.66003,8.84782
<http://vocab.getty.edu/tgn/8710871>,Les Grangettes,"""Les Grangettes""@fr",46.429278,6.24365
<http://vocab.getty.edu/tgn/8710826>,La Sciaz,"""La Sciaz""@fr",46.358942,7.139514
<http://vocab.getty.edu/tgn/8710744>,Waldheim,Waldheim,46.939567,8.316688
<http://vocab.getty.edu/tgn/8710821>,Favrins,"""Favrins""@fr",46.358038,7.099032
<http://vocab.getty.edu/tgn/8710736>,Unter Agglistal,Unter Agglistal,46.96166,8.41293
<http://vocab.getty.edu/tgn/8710469>,Les Bovets,"""Les Bovets""@fr",46.35662,7.140777
<http://vocab.getty.edu/tgn/8710773>,Les Ernets,"""Les Ernets""@fr",46.285315,7.097578
<http://vocab.getty.edu/tgn/8710499>,La Sottana,"""La Sottana""@fr",46.4263,7.095883
<http://vocab.getty.edu/tgn/8710511>,Les Grands Sizes,"""Les Grands Sizes""@fr",46.427834,6.279151
<http://vocab.getty.edu/tgn/8710467>,La Gottrausaz,"""La Gottrausaz""@fr",46.356582,7.136816
<http://vocab.getty.edu/tgn/8710406>,Bort,"""Bort""@de",46.283833,7.695447
<http://vocab.getty.edu/tgn/8710423>,La Bâtie,"""La Bâtie""@fr",46.284712,6.130393
<http://vocab.getty.edu/tgn/8710737>,Wilgass,Wilgass,46.962087,8.39395
<http://vocab.getty.edu/tgn/8710877>,Länge Bode,"""Länge Bode""@de",46.429789,7.288171
<http://vocab.getty.edu/tgn/8710393>,Waltikon,Waltikon,47.335739,8.620202
<http://vocab.getty.edu/tgn/8710514>,La Tourbière,"""La Tourbière""@fr",46.428023,6.230544
<http://vocab.getty.edu/tgn/8710792>,Fontanney,"""Fontanney""@fr",46.318546,6.986177
<http://vocab.getty.edu/tgn/8710797>,Äbi,"""Äbi""@de",46.319009,7.918315
<http://vocab.getty.edu/tgn/8710489>,Grens,"""Grens""@fr",46.394378,6.191311
<http://vocab.getty.edu/tgn/8710832>,Blatten bei Naters,"""Blatten bei Naters""@de",46.359346,7.983621
<http://vocab.getty.edu/tgn/8710463>,La Coutaz,"""La Coutaz""@fr",46.356256,7.164209
<http://vocab.getty.edu/tgn/8710772>,Bielen,"""Bielen""@de",46.285314,7.689075
<http://vocab.getty.edu/tgn/8710858>,Betelbode,"""Betelbode""@de",46.428321,7.439092
<http://vocab.getty.edu/tgn/8710455>,Cergnat,"""Cergnat""@fr",46.355583,7.041973
<http://vocab.getty.edu/tgn/8710788>,Chaschtler,"""Chaschtler""@de",46.318339,7.909402
<http://vocab.getty.edu/tgn/8710763>,Vuisternens,Vuisternens,46.708148,7.053982
<http://vocab.getty.edu/tgn/8710727>,Feld,Feld,46.969182,8.446169
<http://vocab.getty.edu/tgn/8710419>,Dörfji,"""Dörfji""@de",46.284322,7.64896
<http://vocab.getty.edu/tgn/8710507>,Schlössli,"""Schlössli""@de",46.427318,7.318972
<http://vocab.getty.edu/tgn/8710738>,Riedmatt,Riedmatt,46.970824,8.435848
<http://vocab.getty.edu/tgn/8710466>,Grand Bois,"""Grand Bois""@fr",46.356336,6.89927
<http://vocab.getty.edu/tgn/8710495>,Grüenbüel,"""Grüenbüel""@de",46.425765,7.32544
<http://vocab.getty.edu/tgn/8710820>,Blattnerhalta,"""Blattnerhalta""@de",46.35798,7.978411
<http://vocab.getty.edu/tgn/8710732>,Rübikäpeli,Rübikäpeli,46.96415,8.42225
<http://vocab.getty.edu/tgn/8710434>,Bach,"""Bach""@de",46.317182,8.009966
<http://vocab.getty.edu/tgn/1038728>,Coesfeld,Coesfeld,51.933333,7.15
<http://vocab.getty.edu/tgn/1040735>,Pfullendorf,Pfullendorf,47.916667,9.25
<http://vocab.getty.edu/tgn/1041050>,Schönaich,Schönaich,48.65,9.066667
<http://vocab.getty.edu/tgn/1039515>,Heiligenberg,Heiligenberg,47.816667,9.316667
<http://vocab.getty.edu/tgn/1039295>,Gottmadingen,Gottmadingen,47.733333,8.783333
<http://vocab.getty.edu/tgn/1039676>,Holzminden,Holzminden,51.816667,9.45
<http://vocab.getty.edu/tgn/1038388>,Bad Wörishofen,Bad Wörishofen,48.016667,10.6
<http://vocab.getty.edu/tgn/1038614>,Brügge,Brügge,51.2,7.05
<http://vocab.getty.edu/tgn/1039493>,Hechingen,Hechingen,48.35,8.983333
<http://vocab.getty.edu/tgn/1039111>,Frankenberg/Eder,Frankenberg/Eder,51.0667,8.8167
<http://vocab.getty.edu/tgn/1038821>,Dingelsdorf,Dingelsdorf,47.733333,9.15
<http://vocab.getty.edu/tgn/1040587>,Oberstaufen,Oberstaufen,47.55,10.033333
<http://vocab.getty.edu/tgn/1041081>,Scheidegg,Scheidegg,47.583333,9.85
<http://vocab.getty.edu/tgn/1040113>,Lichtenau,Lichtenau,48.733333,8.016667
<http://vocab.getty.edu/tgn/1039297>,Gräfelfing,Gräfelfing,48.1,11.45
<http://vocab.getty.edu/tgn/1041196>,Seeshaupt,Seeshaupt,47.833333,11.3
<http://vocab.getty.edu/tgn/1041226>,Sigmaringendorf,Sigmaringendorf,48.066667,9.266667
<http://vocab.getty.edu/tgn/1038339>,Bad Honnef,Bad Honnef,50.633333,7.233333
<http://vocab.getty.edu/tgn/1038619>,Brackenheim,Brackenheim,49.079722,9.065
<http://vocab.getty.edu/tgn/1040435>,Neubeckum,Neubeckum,51.8,8.05
<http://vocab.getty.edu/tgn/1040165>,Lottstetten,Lottstetten,47.633333,8.566667
<http://vocab.getty.edu/tgn/1039566>,Herne,"""Herne""@de",51.55,7.216667
<http://vocab.getty.edu/tgn/1040868>,Remscheid,"""Remscheid""@en",51.183333,7.2
<http://vocab.getty.edu/tgn/1040917>,Rietberg,Rietberg,51.8,8.433333
<http://vocab.getty.edu/tgn/1040979>,Rust,Rust,48.266667,7.733333
<http://vocab.getty.edu/tgn/1041031>,Sankt Märgen,Sankt Märgen,48,8.1
<http://vocab.getty.edu/tgn/1040808>,Radevormwald,Radevormwald,51.2,7.35
<http://vocab.getty.edu/tgn/1040588>,Oberstdorf,Oberstdorf,47.4,10.283333
<http://vocab.getty.edu/tgn/1041319>,Steinhude,Steinhude,52.45,9.35
<http://vocab.getty.edu/tgn/1040133>,Lindlar,Lindlar,51.016667,7.383333
<http://vocab.getty.edu/tgn/1039174>,Günzburg,Günzburg,48.45,10.266667
<http://vocab.getty.edu/tgn/1041531>,Velbert,"""Velbert""@en",51.333333,7.05
<http://vocab.getty.edu/tgn/1038676>,Buchen,Buchen,49.523889,9.323056
<http://vocab.getty.edu/tgn/1041493>,Unterhausen,Unterhausen,48.433333,9.266667
<http://vocab.getty.edu/tgn/1039251>,Gescher,Gescher,51.95,7.016667
<http://vocab.getty.edu/tgn/1041392>,Tecklenburg,Tecklenburg,52.216667,7.833333
<http://vocab.getty.edu/tgn/1038863>,Dreieich,Dreieich,50,8.7
<http://vocab.getty.edu/tgn/1039040>,Eutingen,Eutingen,48.483333,8.75
<http://vocab.getty.edu/tgn/1039835>,Kehl,Kehl,48.583333,7.816667
<http://vocab.getty.edu/tgn/1040465>,Neumünster,Neumünster,54.066667,9.983333
<http://vocab.getty.edu/tgn/1041036>,Sankt Wendel,Sankt Wendel,49.466667,7.166667
<http://vocab.getty.edu/tgn/1040491>,Nideggen,Nideggen,50.7,6.483333
<http://vocab.getty.edu/tgn/1040431>,Neu-Ulm,"""Neu-Ulm""@de",48.4,10.016667
<http://vocab.getty.edu/tgn/1039562>,Heringsdorf,Heringsdorf,54.3,11.016667
<http://vocab.getty.edu/tgn/1040753>,Plochingen,Plochingen,48.716667,9.416667
<http://vocab.getty.edu/tgn/1041101>,Schlüchtern,Schlüchtern,50.35,9.516667
<http://vocab.getty.edu/tgn/1038817>,Dillenburg,Dillenburg,50.733333,8.283333
<http://vocab.getty.edu/tgn/1039292>,Gomaringen,Gomaringen,48.45,9.116667
<http://vocab.getty.edu/tgn/1040413>,Neheim-Hüsten,Neheim-Hüsten,51.45,7.983333
<http://vocab.getty.edu/tgn/1038391>,Bad Wiessee,Bad Wiessee,47.716667,11.716667
<http://vocab.getty.edu/tgn/1038754>,Dahlenburg,Dahlenburg,53.183333,10.75
<http://vocab.getty.edu/tgn/1039484>,Hattingen,"""Hattingen""@de",51.4,7.166667
<http://vocab.getty.edu/tgn/1038350>,Bad Münder am Deister,Bad Münder am Deister,52.2,9.466667
<http://vocab.getty.edu/tgn/1041461>,Tuttlingen,Tuttlingen,47.983333,8.816667
<http://vocab.getty.edu/tgn/1038603>,Borkum,Borkum,53.583333,6.666667
<http://vocab.getty.edu/tgn/1039167>,Görwihl,Görwihl,47.65,8.083333
<http://vocab.getty.edu/tgn/1041137>,Schopfheim,Schopfheim,47.65,7.816667
<http://vocab.getty.edu/tgn/1038563>,Blumberg,Blumberg,47.833333,8.533333
<http://vocab.getty.edu/tgn/1039077>,Fellbach,Fellbach,48.8,9.283333
<http://vocab.getty.edu/tgn/1041130>,Schneverdingen,Schneverdingen,53.116667,9.8
<http://vocab.getty.edu/tgn/1039404>,Hückelhoven-Ratheim,Hückelhoven-Ratheim,51.05,6.216667
<http://vocab.getty.edu/tgn/1041207>,Senden,Senden,48.316667,10.066667
<http://vocab.getty.edu/tgn/1039750>,Isselhorst,Isselhorst,51.95,8.416667
<http://vocab.getty.edu/tgn/1040126>,Lindau,Lindau,47.55,9.683333
<http://vocab.getty.edu/tgn/1039055>,Fürstenau,Fürstenau,51.833333,9.316667
<http://vocab.getty.edu/tgn/1040961>,Rottach-Egern,Rottach-Egern,47.7,11.766667
<http://vocab.getty.edu/tgn/1041140>,Schorndorf,Schorndorf,48.8,9.533333
<http://vocab.getty.edu/tgn/1040305>,Melsungen,Melsungen,51.133333,9.55
<http://vocab.getty.edu/tgn/1041449>,Trendelburg,Trendelburg,51.583333,9.416667
<http://vocab.getty.edu/tgn/1038888>,Ebingen,Ebingen,48.216667,9.033333
<http://vocab.getty.edu/tgn/1040249>,Markgröningen,Markgröningen,48.9,9.066667
<http://vocab.getty.edu/tgn/1040389>,Nürtingen,Nürtingen,48.633333,9.35
<http://vocab.getty.edu/tgn/1041235>,Sindelfingen,"""Sindelfingen""@de",48.7,9.016667
<http://vocab.getty.edu/tgn/1040809>,Radolfzell,Radolfzell,47.733333,8.966667
<http://vocab.getty.edu/tgn/1040109>,Leutkirch,Leutkirch,47.825,10.016667
<http://vocab.getty.edu/tgn/1039909>,Knittlingen,Knittlingen,49.0275,8.753889
<http://vocab.getty.edu/tgn/1041185>,Schwerte,Schwerte,51.45,7.566667
<http://vocab.getty.edu/tgn/1039178>,Gaggenau,Gaggenau,48.8,8.333333
<http://vocab.getty.edu/tgn/1040896>,Rheinfelden,Rheinfelden,47.566667,7.8
<http://vocab.getty.edu/tgn/1041054>,Schöneck,Schöneck,50.2167,8.8667
<http://vocab.getty.edu/tgn/1039035>,Ettenheim,Ettenheim,48.25,7.816667
<http://vocab.getty.edu/tgn/1039573>,Hersbruck,Hersbruck,49.5125,11.433889
<http://vocab.getty.edu/tgn/1039729>,Immigrath,Immigrath,51.1,6.95
<http://vocab.getty.edu/tgn/1038330>,Bad Godesberg,Bad Godesberg,50.6833,7.15
<http://vocab.getty.edu/tgn/1039405>,Hückeswagen,Hückeswagen,51.15,7.35
<http://vocab.getty.edu/tgn/1040525>,Nonnenhorn,Nonnenhorn,47.583333,9.616667
<http://vocab.getty.edu/tgn/1041530>,Veitshöchheim,Veitshöchheim,49.832778,9.881667
<http://vocab.getty.edu/tgn/1039765>,Jestetten,Jestetten,47.65,8.566667
<http://vocab.getty.edu/tgn/1040002>,Lampertheim,Lampertheim,49.601944,8.471944
<http://vocab.getty.edu/tgn/1040660>,Osterholz-Scharmbeck,Osterholz-Scharmbeck,53.233333,8.8
<http://vocab.getty.edu/tgn/1039582>,Herzogenaurach,Herzogenaurach,49.55,10.883333
<http://vocab.getty.edu/tgn/1038385>,Bad Teinach,Bad Teinach,48.7,8.6833
<http://vocab.getty.edu/tgn/1040201>,Mühringen,Mühringen,48.416667,8.766667
<http://vocab.getty.edu/tgn/1038522>,Bietigheim,Bietigheim,48.916667,8.25
<http://vocab.getty.edu/tgn/1038507>,Bevensen,Bevensen,53.083333,10.583333
<http://vocab.getty.edu/tgn/1040158>,Lorch,Lorch,48.8,9.683333
<http://vocab.getty.edu/tgn/1038941>,Eldingen,Eldingen,52.683333,10.333333
<http://vocab.getty.edu/tgn/1038556>,Bleckede,Bleckede,53.3,10.733333
<http://vocab.getty.edu/tgn/1038566>,Bocholt,"""Bocholt""@en-gb",51.833333,6.6
<http://vocab.getty.edu/tgn/1041422>,Timmendorfer Strand,Timmendorfer Strand,54,10.783333
<http://vocab.getty.edu/tgn/7132473>,Kreis Minden-Lübbecke,Kreis Minden-Lübbecke,52.333333,8.75
<http://vocab.getty.edu/tgn/7122320>,Neuweiler,Neuweiler,48.266667,9.066667
<http://vocab.getty.edu/tgn/7181284>,Gaienhofen,Gaienhofen,47.683333,8.983333
<http://vocab.getty.edu/tgn/7141215>,Lippendorf,Lippendorf,51.183333,12.383333
<http://vocab.getty.edu/tgn/7122634>,Neuenhagen,Neuenhagen,52.85,14.05
<http://vocab.getty.edu/tgn/7129885>,Marzahn,Marzahn,52.55,13.55
<http://vocab.getty.edu/tgn/7165053>,Hosterwitz,Hosterwitz,51.016667,13.85
<http://vocab.getty.edu/tgn/7122330>,Neukölln,Neukölln,52.466667,13.433333
<http://vocab.getty.edu/tgn/7139481>,Langenloh,Langenloh,49.833333,11.366667
<http://vocab.getty.edu/tgn/7146813>,Landkreis Konstanz,Landkreis Konstanz,47.806944,8.876944
<http://vocab.getty.edu/tgn/7156874>,Killer,Killer,48.316667,9.066667
<http://vocab.getty.edu/tgn/7132902>,Musberg,Musberg,48.7,9.116667
<http://vocab.getty.edu/tgn/7129522>,Manholding,Manholding,48.333333,12.366667
<http://vocab.getty.edu/tgn/7132924>,Murr,Murr,48.966667,9.266667
<http://vocab.getty.edu/tgn/7119181>,Perlach,Perlach,48.116667,11.633333
<http://vocab.getty.edu/tgn/7103188>,Sankt Christoph,Sankt Christoph,48.116667,12.066667
<http://vocab.getty.edu/tgn/7116019>,Ohlsbach,Ohlsbach,48.433333,8
<http://vocab.getty.edu/tgn/7112264>,Rohracker,Rohracker,48.75,9.233333
<http://vocab.getty.edu/tgn/7118681>,Piesteritz,Piesteritz,51.866667,12.6
<http://vocab.getty.edu/tgn/7157776>,Kiel,Kiel,54.55,9.166667
<http://vocab.getty.edu/tgn/7143407>,Lüblow,Lüblow,53.416667,11.466667
<http://vocab.getty.edu/tgn/7179356>,Hamm,Hamm,51.733333,7.183333
<http://vocab.getty.edu/tgn/7109574>,Reinhardtsgrimma,Reinhardtsgrimma,50.9,13.75
<http://vocab.getty.edu/tgn/7160406>,Hof,Hof,49.816667,10.466667
<http://vocab.getty.edu/tgn/7120763>,Pfäffingen,Pfäffingen,48.516667,8.966667
<http://vocab.getty.edu/tgn/7177642>,Hagen,Hagen,52.016667,8.783333
<http://vocab.getty.edu/tgn/7132451>,Mardorf,Mardorf,52.5,9.3
<http://vocab.getty.edu/tgn/7146405>,Kohren-Sahlis,Kohren-Sahlis,51.016667,12.616667
<http://vocab.getty.edu/tgn/7116016>,Ohlsdorf,Ohlsdorf,53.616667,10.033333
<http://vocab.getty.edu/tgn/7179722>,Grünwald,Grünwald,47.85,8.25
<http://vocab.getty.edu/tgn/7127248>,Oberharmersbach,Oberharmersbach,48.383333,8.133333
<http://vocab.getty.edu/tgn/7119197>,Peres,Peres,51.183333,12.333333
<http://vocab.getty.edu/tgn/7142399>,Lindenthal,Lindenthal,50.933333,6.916667
<http://vocab.getty.edu/tgn/7121149>,Leipzig-Plagwitz,Leipzig-Plagwitz,51.333333,12.333333
<http://vocab.getty.edu/tgn/7111077>,Remshalden,Remshalden,48.816667,9.416667
<http://vocab.getty.edu/tgn/7103550>,Ruchow,Ruchow,53.716667,11.983333
